soluzione,definizione
ALTILIA,Area archeologica sannita del Molise
ALTITUDINE,Tra i suoi significati: «quota»
ALTO,Elevato rispetto al suolo
ALTO,Può esserlo un profilo elevato
ALTO,Un possibile significato è «grande»
ALTOBELLI,"Spillo, bomber dell'Inter e dell'Italia '82"
ALTOPARLANTE,Diffonde il suono ad alto volume
ALTOPARLANTE,Può significare «amplificatore»
ALTRETTANTO,Un possibile significato è «tanto»
ALTRIMENTI,Tra i suoi significati: «diversamente»
ALTRO,"In una sua accezione, «vicino»"
ALTRO,Un possibile significato è «diverso»
ALTROVE,In un altro luogo
ALTRUISTA,"In una sua accezione, «umanitario»"
ALTURA,"Il rilievo, il punto sopraelevato"
ALTURA,Un possibile significato è «arroganza»
ALTURA,"In una sua accezione, «prepotenza»"
ALUNNO,Vale anche «studente»
ALUNNO,"In una sua accezione, «allievo»"
ALVEARE,Casa ronzante piena di celle esagonali
ALVEARE,Il luogo affollato e brulicante di gente
ALVEARE,La casa delle api
ALVEOLI,Le sacche d'aria dei polmoni
ALZA,Porta in alto
ALZARE,Portare in alto
ALZARE,Può significare «sollevare»
ALZARE,Vale anche «elevare»
ALZARSI,Può significare «aumentare»
ALZARSI,"In una sua accezione, «crescere»"
ALZATA,Piatto rialzato per dolci e frutta
ALZATO,Portato in alto
ALZO,La regolazione di mira di un'arma
ALZO,Porto in alto
AM,Iniziali dell'attrice Magnani
AM,Iniziali dello scrittore Moravia
AM,La radio a modulazione d'ampiezza
AM,Simbolo chimico dell'americio
AMA,La municipalizzata dei rifiuti di Roma
AMA,Vuole bene
AMABILE,Gentile; anche un vino dal gusto dolce
AMABILE,Un possibile significato è «buono»
AMABILE,Può significare «dolce»
AMACA,Il letto sospeso tra due alberi
AMACA,Letto di tela appeso
AMACA,Letto sospeso tra due appoggi
AMACHE,Letti sospesi fra due sostegni
AMADEUS,Il conduttore di cinque Festival di Sanremo consecutivi
AMADEUS,Il film su Mozart premio Oscar
AMADRIADI,Le ninfe legate agli alberi
AMAI,Volli bene con intensità
AMALFI,Antica repubblica marinara della Costiera
AMANDA,Il nome della cantante Lear
AMANO,Vogliono bene con intensità
AMANTE,Chi ama fuori dal matrimonio
AMANTE,Un possibile significato è «amico»
AMANTE,Può significare «fan»
AMARA,"Può esserlo una bevanda non dolce, come il fiele"
AMARANTO,Rosso violaceo cupo
AMARE,Volere bene con intensità
AMARE,"In una sua accezione, «piacere»"
AMARE,"In una sua accezione, «adorare»"
AMARENA,La ciliegia scura da sciroppo
AMARETTO,Biscotto alle mandorle
AMAREZZA,Il sapore amaro o la delusione
AMAREZZA,Può significare «rancore»
AMAREZZA,Un possibile significato è «malinconia»
AMARI,"Non dolce, come il fiele"
AMARILLIDE,Bulbosa dai grandi fiori a tromba
AMARO,Il gusto del caffè senza zucchero
AMARO,Il liquore digestivo a base di erbe
AMARO,"Sapore da espresso senza zucchero, o destino"
AMARO,Triste e doloroso: un...rimpianto
AMARONE,Il robusto rosso veronese da uve appassite
AMATERASU,La dea giapponese del sole
AMATO,Voluto bene con intensità
AMATO,Vale anche «amore»
AMATO,"In una sua accezione, «caro»"
AMATORE,Chi coltiva una passione da dilettante
AMATORE,Tra i suoi significati: «esperto»
AMATORE,Tra i suoi significati: «appassionato»
AMATRICE,Centro laziale legato a un celebre sugo
AMATRICIANA,La pasta col guanciale e il pomodoro
AMAVA,Voleva bene con intensità
AMAVO,Volevo bene con intensità
AMAZON,Il colosso americano dell'e-commerce
AMAZZONE,La guerriera del mito o chi cavalca
AMAZZONI,Fiume immenso e donne guerriere
AMAZZONIA,La grande foresta pluviale del Sudamerica
AMBA,Altura isolata dell'altopiano etiopico
AMBEDUE,Tutti e due
AMBIENT,Genere elettronico rarefatto e atmosferico
AMBIENTALISTA,Vale anche «ecologista»
AMBIENTAZIONE,"In una sua accezione, «messinscena»"
AMBIENTE,Ciò che circonda e condiziona
AMBIENTE,Un possibile significato è «campo»
AMBIENTE,"In una sua accezione, «camera»"
AMBIGUO,Un possibile significato è «equivoco»
AMBITO,"Campo circoscritto, non sempre recintato"
AMBITO,Desiderato e conteso da molti
AMBITO,Tra i suoi significati: «campo»
AMBIZIONE,Vale anche «aspirazione»
AMBIZIONE,Tra i suoi significati: «brama»
AMBO,Coppia vincente sulla ruota
AMBO,La coppia di numeri estratti al lotto
AMBONE,Pulpito antico nelle chiese
AMBRA,L'Angiolini della tv e del cinema
AMBRA,Resina fossile color miele
AMBRA,Resina fossile giallo-dorata
AMBROGIO,Il vescovo patrono di Milano
AMBROSIA,Il cibo divino dell'immortalità
AMBROSINI,"Massimo, ex centrocampista e capitano rossonero"
AMBULANZA,Corre a sirena spiegata verso il soccorso
AMBULATORIO,"In una sua accezione, «gabinetto»"
AMBURGO,Grande porto tedesco sull'Elba
AMEBA,L'organismo unicellulare dei microscopi
AMEDEO,Il nome del pittore livornese Modigliani
AMEN,Chiusura liturgica in quattro lettere
AMEN,In un...: in un attimo
AMEN,Si dice alla fine di una preghiera
AMENA,Piacevole e serena
AMENE,Piacevoli e serene
AMENI,Piacevoli e sereni
AMENO,Piacevole in modo da cartolina
AMENO,Può significare «piacevole»
AMENO,"In una sua accezione, «gradevole»"
AMERO,Vorrò bene con intensità
AMETISTA,Quarzo viola da gioielli
AMETISTA,Varietà viola del quarzo
AMIAMO,Vogliamo bene con intensità
AMIANTO,La fibra minerale oggi vietata
AMICHEVOLE,Un possibile significato è «cordiale»
AMICHEVOLE,Vale anche «liquore»
AMICIZIA,Il legame tra amici
AMICIZIA,"In una sua accezione, «conoscenza»"
AMICIZIA,Un possibile significato è «aggancio»
AMICO,Alleato della vita privata
AMICO,Chi si vede nel momento del bisogno
AMICO,"Il...del cuore, l'inseparabile"
AMICO,Un possibile significato è «amante»
AMIDO,Riserva vegetale di energia
AMLETO,Il principe danese con il dubbio famoso
AMLETO,Il principe dubbioso di Shakespeare
AMMACCATURA,Il segno lasciato da un urto
AMMALA,Fa perdere salute
AMMALARE,Far perdere salute
AMMALATO,Fatto perdere salute
AMMALATO,Tra i suoi significati: «cliente»
AMMALATO,Può significare «colpito»
AMMALO,Faccio perdere salute
AMMAN,Capitale della Giordania
AMMARAGGIO,Il posarsi sull'acqua
AMMASSO,Un possibile significato è «mucchio»
AMMASSO,"In una sua accezione, «pila»"
AMMAZZARE,Vale anche «uccidere»
AMMAZZARE,Un possibile significato è «stendere»
AMMAZZATO,Vale anche «ucciso»
AMMENDA,Può significare «multa»
AMMENDA,Può significare «riparazione»
AMMETTERE,"In una sua accezione, «accettare»"
AMMETTERE,Vale anche «riconoscere»
AMMINISTRARE,Tra i suoi significati: «gestire»
AMMINISTRARE,"In una sua accezione, «curare»"
AMMINISTRATORE,"In una sua accezione, «direttore»"
AMMINISTRATORE,Tra i suoi significati: «responsabile»
AMMINISTRAZIONE,Può significare «governo»
AMMINISTRAZIONE,Vale anche «potere»
AMMIRA,Guarda con stima
AMMIRAGLIO,Comanda flotte più che plotoni
AMMIRAI,Guardai con stima
AMMIRARE,Guardare con stima
AMMIRARE,Vale anche «apprezzare»
AMMIRARE,"In una sua accezione, «stimare»"
AMMIRATO,Guardato con stima
AMMIRATORE,"In una sua accezione, «fan»"
AMMIRATORE,Vale anche «amante»
AMMIRAZIONE,La stima per chi vale
AMMIRAZIONE,Vale anche «considerazione»
AMMIREVOLE,Tra i suoi significati: «scelto»
AMMIREVOLE,Può significare «eccellente»
AMMIRO,Guardo con stima
AMMISSIBILE,Può significare «accettabile»
AMMISSIBILE,Vale anche «tollerabile»
AMMISSIONE,Può significare «accesso»
AMMISSIONE,Vale anche «entrata»
AMMOBILIA,Fornisce di mobili
AMMOBILIARE,Fornire di mobili
AMMOBILIATO,Fornito di mobili
AMMOBILIO,Insieme dei mobili di una casa
AMMONISCO,Avverto con tono severo
AMMONTARE,"In una sua accezione, «totale»"
AMMONTARE,Vale anche «somma»
AMMORBIDENTE,Fa soffici i panni in lavatrice
AMMUCCHIA,Mette in mucchio
AMMUCCHIARE,Mettere in mucchio
AMMUCCHIATO,Messo in mucchio
AMMUCCHIO,Metto in mucchio
AMNESIA,Perdita della memoria
AMNESTY,L'organizzazione per i diritti umani della candela
AMNISTIA,Perdono di reati deciso dalla legge
AMNISTIA,Può significare «grazia»
AMNISTIA,Vale anche «indulto»
AMO,Inganna chi abbocca
AMO,Voce del verbo amare: ti...
AMO,Tra i suoi significati: «esca»
AMON,Il dio egizio di Tebe
AMON,Antica divinità egizia associata al Sole
AMONGUS,Il gioco dell'impostore nell'astronave
AMOR,"Il sentimento degli amanti, in spagnolo"
AMOR,"Cupido, per i poeti latini"
AMORE,Ha fatto scrivere più versi che contratti
AMORE,Il dio alato che scocca le frecce
AMORE,Muove il sole e le altre stelle in Dante
AMORE,Tra i suoi significati: «bene»
AMOREVOLE,Può significare «compito»
AMOREVOLE,Tra i suoi significati: «tenero»
AMORINO,Il putto alato dell'amore
AMOROSO,"Pieno d'affetto, innamorato"
AMOROSO,Può significare «ragazzo»
AMOROSO,Un possibile significato è «compito»
AMOS,Il nome dello scrittore israeliano Oz
AMOS,Un profeta minore della Bibbia
AMPERE,L'unità di intensità di corrente
AMPI,Possono esserlo profili larghi e spaziosi
AMPIA,Può esserlo una linea larga e spaziosa
AMPIAMENTE,Può significare «prevalentemente»
AMPIE,Possono esserlo linee larghe e spaziose
AMPIEZZA,"L'estensione, la larghezza"
AMPIEZZA,"In una sua accezione, «scala»"
AMPIEZZA,Può significare «apertura»
AMPIO,Può esserlo un profilo largo e spazioso
AMPIO,"In una sua accezione, «grande»"
AMPIO,Tra i suoi significati: «enorme»
AMPLESSO,L'abbraccio stretto
AMPLIAMENTO,"In una sua accezione, «espansione»"
AMPLIAMENTO,Può significare «estensione»
AMPLIARE,Può significare «sviluppare»
AMPLIARE,Può significare «estendere»
AMPLIFICATORE,Aumenta il volume del suono
AMPLIFICATORE,Può significare «altoparlante»
AMPOLLA,La boccetta per l'olio o le essenze
AMPOLLOSA,Può esserlo una frase enfatica nello stile
AMPOLLOSE,Possono esserlo frasi enfatiche nello stile
AMPOLLOSI,Possono esserlo discorsi enfatici nello stile
AMPOLLOSO,Può esserlo un discorso enfatico nello stile
AMSTERDAM,Capitale dei canali olandesi
AMULETO,Oggetto portafortuna
AMULETO,Portafortuna da tenere addosso
AMULETO,Tra i suoi significati: «talismano»
AMUNDSEN,Primo a raggiungere il Polo Sud
AMY,Il nome della March di Piccole donne
AMY,Il nome della cantante Winehouse
AN,Iniziali del difensore Nesta
AN,Iniziali del fondatore dei premi Nobel
AN,Sigla automobilistica di Ancona
ANABOLISMO,Insieme dei processi costruttivi del metabolismo
ANACARDO,Frutto secco ricurvo
ANACOLUTO,Frase che cambia strada a metà
ANACONDA,Il gigantesco serpente acquatico amazzonico
ANAFILASSI,Grave reazione allergica improvvisa
ANAFORA,Ripetizione che apre versi o periodi
ANAGRAFE,Registro della popolazione residente
ANAGRAMMA,Mescola lettere senza aggiungerne
ANAGRAMMA,Parola ottenuta mescolando le lettere
ANAKIN,Il giovane Skywalker che diventa Darth Vader
ANALFABETA,Non sa decifrare le lettere su una pagina
ANALISI,L'esame approfondito di qualcosa
ANALISI,Tra i suoi significati: «valutazione»
ANALISI,Tra i suoi significati: «anatomia»
ANALISTA,Chi esamina dati o la psiche
ANALIZZARE,Tra i suoi significati: «provare»
ANALIZZARE,"In una sua accezione, «studiare»"
ANALOGAMENTE,Può significare «similmente»
ANALOGIA,Somiglianza che aiuta un ragionamento
ANAMNESI,Memoria clinica raccolta dal medico
ANANAS,Frutto tropicale con ciuffo
ANARCHIA,Assenza di potere costituito
ANARCHIA,Tra i suoi significati: «caos»
ANATEMA,Maledizione con tono ecclesiastico
ANATOLE,Il nome dello scrittore francese France
ANATOLIA,La penisola turca
ANATOMIA,Lo studio del corpo e delle sue parti
ANATOMIA,"In una sua accezione, «analisi»"
ANATRA,"L'...all'arancia, piatto raffinato"
ANATRA,Starnazza e nuota nello stagno
ANCA,Giuntura laterale da ballerino e ortopedico
ANCA,"Il fianco, l'articolazione del bacino"
ANCA,Può significare «lato»
ANCARA,La capitale della Turchia
ANCELLA,"La serva, la domestica d'un tempo"
ANCELOTTI,"Il tecnico italiano dalle tante Champions, Carlo"
ANCHISE,Il padre di Enea
ANCIA,La linguetta vibrante del clarinetto
ANCORA,"Di nuovo, un'altra volta"
ANCORA,Quella che trattiene la nave sul fondo
ANCORA,Tiene ferma la barca al fondo
ANCORA,Tiene ferma la nave
ANDALUSIA,Terra spagnola di flamenco e cortili bianchi
ANDAMENTO,Vale anche «corrente»
ANDAMENTO,"In una sua accezione, «tendenza»"
ANDANTE,Tempo musicale moderato
ANDARE,...a genio: riuscire gradito
ANDARE,Vale anche «passo»
ANDARE,Vale anche «partire»
ANDATAERITORNO,Biglietto per partire e rientrare
ANDE,Cordigliera lungo il Pacifico sudamericano
ANDITO,Passaggio stretto e poco illuminato
ANDORRA,Piccolo Stato tra Francia e Spagna
ANDORRA,Principato sui Pirenei
ANDRE,Il nome del tennista Agassi
ANDREA,"...Doria, l'ammiraglio genovese"
ANDREA,Il nome del tenore Bocelli
ANDREOTTI,Il Giulio sette volte presidente del Consiglio
ANDREW,Il nome dell'attore Garfield
ANDROID,Il sistema operativo mobile di Google
ANDROMACA,Vedova di Ettore
ANDROMEDA,La principessa salvata da Perseo
ANDROMEDA,Principessa liberata da Perseo
ANDRONE,Ingresso coperto di un palazzo
ANDRONI,Ingressi ampi dei palazzi
ANDY,Il bambino padroncino di Toy Story
ANDY,Il nome dell'artista pop Warhol
ANEDDOTO,Il breve episodio curioso da raccontare
ANELITO,"Desiderio profondo, quasi un respiro dell'anima"
ANELLA,I cerchietti che scorrono sul bastone
ANELLI,Brillano alle dita
ANELLO,Gioiello da dito o tratto di catena
ANELLO,Può brillare al dito
ANELLO,Quello debole cede per primo
ANELLO,Quello della catena
ANEMIA,Povertà del sangue resa senza accento
ANEMONE,Fiore delicato mosso dal vento
ANEMONE,Fiore o animale marino urticante
ANEMONE,Il fiore rosso che annuncia la primavera
ANEMONE,"Quello di mare, l'animale dei fondali"
ANESTESIA,La pratica che sopprime il dolore
ANETO,Erba aromatica da cucina nordica
ANEURISMA,Dilatazione anomala di un'arteria
ANFIBIO,Lo stivaletto alto militare
ANFIBIO,"Vive tra due mondi, acqua e terra"
ANFIELD,Lo stadio del Liverpool
ANFITEATRO,Edificio ovale per spettacoli romani
ANFITEATRO,"In una sua accezione, «aula»"
ANFORA,Vaso antico a due anse
ANFORA,Vaso antico con due braccia
ANGARIE,Prepotenze imposte a chi subisce
ANGELA,Il nome della cancelliera Merkel
ANGELA,"Piero e Alberto..., divulgatori tv"
ANGELI,Hanno ali e aureola nei presepi
ANGELICA,L'erba aromatica candita
ANGELICA,La bella principessa dell'Orlando furioso
ANGELICO,Il beato pittore dei conventi
ANGELO,Figura alata del presepe
ANGELO,Il messaggero celeste con le ali
ANGELO,L'...custode che veglia su di noi
ANGELO,Messaggero con ali nelle immagini sacre
ANGHERIA,Il sopruso vessatorio
ANGINA,"L'...pectoris, il dolore cardiaco al petto"
ANGINA,L'infiammazione della gola
ANGINA,Male di gola dal nome medico
ANGKOR,Il grande complesso templare cambogiano
ANGLI,Popolo germanico che diede nome all'Inghilterra
ANGOLA,Stato africano con capitale Luanda
ANGOLARE,Un possibile significato è «cantonale»
ANGOLI,Dove due lati si incontrano
ANGOLO,Dove due linee smettono di essere parallele
ANGOLO,Il calcio piazzato dalla bandierina
ANGOLO,Lo spazio tra due pareti
ANGOLO,Parte della stanza o del campo
ANGORA,Morbida lana di coniglio o capra
ANGOSCIA,"In una sua accezione, «pensiero»"
ANGOSCIA,Vale anche «ansia»
ANGRYBIRDS,Il gioco mobile degli uccelli arrabbiati
ANGSTROM,L'unità delle distanze atomiche
ANGUILLA,Pesce-serpente da acque dolci e misteri
ANGURIA,Fetta estiva piena d'acqua e semi
ANGURIA,Frutto estivo rosso e dissetante
ANGUS,Il nome del chitarrista degli AC/DC Young
ANGUS,Una pregiata razza bovina da carne
ANGUSTO,"Stretto, poco spazioso"
ANICE,Aroma da liquori e biscotti
ANICE,Seme aromatico da liquori
ANIMA,"Il centro, la parte più interna"
ANIMA,Lo spirito immortale
ANIMA,Parte spirituale dell'uomo
ANIMA,"Secondo molti, sopravvive al corpo"
ANIMA,Si mette in pace dopo un chiarimento
ANIMAI,Passato remoto: Dare vita o brio
ANIMALE,Essere vivo che non è pianta né fungo
ANIMALE,"Istintivo, bestiale"
ANIMALE,Un possibile significato è «bestia»
ANIMALI,Creature non vegetali
ANIMATO,Participio: Dare vita o brio
ANIMATO,Un possibile significato è «vivo»
ANIMATO,Può significare «vivace»
ANIMAZIONE,Può significare «vita»
ANIMAZIONE,"In una sua accezione, «eccitazione»"
ANIME,Per molti sopravvivono ai corpi
ANIMELLA,La frattaglia tenera da cucina
ANIMISMO,Dava anima anche a pietre e fiumi
ANIMO,Coraggio quando precede un punto esclamativo
ANIMO,Farsi...: prendere coraggio
ANIMO,Un possibile significato è «fine»
ANIONE,Ione con carica negativa
ANISETTA,Il liquore al gusto di anice
ANITA,"...Garibaldi, la moglie dell'Eroe dei due mondi"
ANITA,Il nome dell'attrice Ekberg
ANITRA,"L'anatra, in forma più ricercata"
ANKARA,Capitale della Turchia
ANKARA,Capitale turca sull'altopiano anatolico
ANNA,Il nome dell'attrice Magnani
ANNA,L'eroina di Tolstoj: ...Karenina
ANNACQUA,Diluisce con acqua
ANNACQUARE,Diluire con acqua
ANNACQUATO,Diluito con acqua
ANNACQUO,Diluisco con acqua
ANNAFFIA,Dà acqua alle piante
ANNAFFIARE,Dare acqua alle piante
ANNAFFIATO,Dato acqua alle piante
ANNAFFIATOIO,Bagna i fiori con il becco
ANNAFFIO,Do acqua alle piante
ANNALI,Le cronache anno per anno
ANNALISA,La cantante ligure di Mon Amour
ANNATA,Tra i suoi significati: «anno»
ANNATA,Vale anche «raccolto»
ANNE,Il nome dell'attrice Hathaway
ANNE,La Frank del Diario
ANNEBBIO,Offusco come per nebbia
ANNEGARE,"In una sua accezione, «affogare»"
ANNESSIONE,Un possibile significato è «incorporazione»
ANNESSO,Vale anche «aggiunto»
ANNESSO,Tra i suoi significati: «braccio»
ANNI,Passano tra un compleanno e l'altro
ANNIBALE,Il condottiero cartaginese degli elefanti
ANNIBALE,Il condottiero con gli elefanti verso Roma
ANNIE,"...Hall, il celebre film di Woody Allen"
ANNIE,Il nome della cantante Lennox
ANNIENTARE,Un possibile significato è «distruggere»
ANNIENTARE,Vale anche «annullare»
ANNIVERSARIO,La ricorrenza che torna ogni anno
ANNIVERSARIO,"In una sua accezione, «annuale»"
ANNIVERSARIO,"In una sua accezione, «ricorrenza»"
ANNO,Ha dodici mesi
ANNO,Tra i suoi significati: «era»
ANNO,Un possibile significato è «giorno»
ANNODA,Fa un nodo
ANNODAI,Feci un nodo
ANNODARE,Fare un nodo
ANNODATO,Fatto un nodo
ANNODO,Faccio un nodo
ANNOTA,Segna a margine
ANNOTAI,Segnai a margine
ANNOTARE,Segnare a margine
ANNOTARE,Può significare «notare»
ANNOTARE,Tra i suoi significati: «osservare»
ANNOTATO,Segnato a margine
ANNOTO,Segno a margine
ANNUALE,Che torna ogni anno
ANNUALE,"In una sua accezione, «anniversario»"
ANNUALE,Può significare «ricorrenza»
ANNUARIO,Il volume che esce ogni anno
ANNUARIO,Vale anche «almanacco»
ANNULLA,Rende privo di effetto
ANNULLAI,Resi privo di effetto
ANNULLAMENTO,Un possibile significato è «risoluzione»
ANNULLAMENTO,Tra i suoi significati: «distruzione»
ANNULLARE,Rendere privo di effetto
ANNULLARE,Può significare «risolvere»
ANNULLARE,Un possibile significato è «distruggere»
ANNULLATO,Reso privo di effetto
ANNULLO,Rendo privo di effetto
ANNUNCIARE,Tra i suoi significati: «dichiarare»
ANNUNCIARE,"In una sua accezione, «indovinare»"
ANNUNCIO,La notizia data al pubblico
ANNUNCIO,Un possibile significato è «notizia»
ANNUNCIO,Vale anche «comunicazione»
ANNUNZIO,"In una sua accezione, «notizia»"
ANNUNZIO,Tra i suoi significati: «comunicazione»
ANNUSAI,Passato remoto: Sentire con l'olfatto
ANODINA,Insipida e senza forza
ANODINE,Insipide e senza forza
ANODINI,Insipidi e senza forza
ANODINO,Insipido e senza forza
ANODO,Elettrodo positivo nell'elettrolisi
ANOMALIA,"L'irregolarità, ciò che esce dalla norma"
ANOMALIA,Tra i suoi significati: «irregolarità»
ANOMALO,Tra i suoi significati: «strano»
ANOMALO,"In una sua accezione, «curioso»"
ANONIMA,Senza nome
ANONIME,Senza nome
ANONIMI,Senza nome
ANONIMO,Senza nome
ANORESSIA,Disturbo alimentare di rifiuto del cibo
ANORMALE,Fuori dalla norma
ANORMALE,Un possibile significato è «pazzo»
ANORMALE,"In una sua accezione, «folle»"
ANSA,Curva di fiume o agenzia stampa
ANSA,L'agenzia di stampa italiana
ANSA,Tra i suoi significati: «presa»
ANSELMO,Teologo medievale dell'argomento ontologico
ANSIA,L'apprensione che stringe lo stomaco
ANSIA,Vale anche «preoccupazione»
ANSIA,"In una sua accezione, «angoscia»"
ANSIMO,Respiro affannosamente
ANSIOSA,Tesa per inquietudine
ANSIOSE,Tese per inquietudine
ANSIOSI,Tesi per inquietudine
ANSIOSO,Teso per inquietudine
ANSIOSO,Vale anche «preoccupato»
ANSIOSO,Tra i suoi significati: «sconvolto»
ANSITO,Il respiro affannoso di chi ansima
ANTAGONISTA,Può significare «nemico»
ANTAGONISTA,Vale anche «avversario»
ANTANANARIVO,Capitale del Madagascar
ANTARES,Stella rossa cuore dello Scorpione
ANTARTIDE,Il continente ghiacciato del Polo Sud
ANTE,...litteram: in anticipo sui tempi
ANTE,Battenti che non battono
ANTECEDENTE,Può significare «precedente»
ANTECEDENTE,Vale anche «anteriore»
ANTENATO,Sta prima di noi nell'albero
ANTENATO,Viene prima di noi nell'albero di famiglia
ANTENATO,Può significare «padre»
ANTENNA,Asta che riceve segnali
ANTENNA,Capta segnali o sta sul capo degli insetti
ANTENNA,Capta segnali sopra tetti e schermi
ANTENNA,L'appendice sensoriale degli insetti
ANTENNA,L'asta che capta i segnali radio
ANTENNE,Captano segnali sui tetti
ANTERIORE,Tra i suoi significati: «davanti»
ANTERIORE,Un possibile significato è «precedente»
ANTERIORMENTE,"In una sua accezione, «prima»"
ANTERIORMENTE,Un possibile significato è «già»
ANTHONY,Il nome dell'attore Hopkins
ANTIBIOTICO,Il farmaco contro le infezioni batteriche
ANTICA,Può esserlo una usanza di tempi lontani
ANTICAMENTE,Può significare «prima»
ANTICAMENTE,Un possibile significato è «già»
ANTICAMERA,Fare...: aspettare a lungo prima di essere ricevuti
ANTICAMERA,La stanza che precede un'altra
ANTICAMERA,La stanza dove si attende prima di entrare
ANTICAMERA,Tra i suoi significati: «ingresso»
ANTICHE,Possono esserlo usanze di tempi lontani
ANTICHI,Possono esserlo riti di tempi lontani
ANTICIPARE,"In una sua accezione, «diffondere»"
ANTICIPARE,Un possibile significato è «rivelare»
ANTICIPAZIONE,Vale anche «acconto»
ANTICIPAZIONE,Può significare «caparra»
ANTICIPO,Vale anche «deposito»
ANTICIPO,Tra i suoi significati: «acconto»
ANTICO,Può esserlo un rito di tempi lontani
ANTICO,Può significare «vecchio»
ANTICORPO,Proteina difensiva del sistema immunitario
ANTIDOTO,Rimedio che contrasta un veleno
ANTIFONA,La si capisce prima che il discorso finisca
ANTIFURTO,Allarme contro i ladri
ANTIGONE,Sfida il potere per seppellire il fratello
ANTIGONE,Sfido Creonte per seppellire il fratello
ANTILOPE,Corre agile nelle savane
ANTILOPE,Ruminante veloce della savana
ANTINOMIA,Contrasto fra leggi o idee ugualmente forti
ANTIPASTO,Apre il pranzo prima del primo
ANTIPATIA,"In una sua accezione, «disgusto»"
ANTIPATIA,Un possibile significato è «avversione»
ANTIPATICO,Un possibile significato è «sgradevole»
ANTIPATICO,Tra i suoi significati: «spiacevole»
ANTIPODI,Il punto più lontano sotto i piedi
ANTIRUGGINE,Protegge il metallo dall'ossido
ANTISTANTE,"In una sua accezione, «contrario»"
ANTISTANTE,"In una sua accezione, «opposto»"
ANTITESI,Idea posta di fronte al suo contrario
ANTITESI,La contrapposizione di due concetti
ANTLIA,La Macchina pneumatica dei cieli australi
ANTOFAGASTA,Città mineraria del Cile
ANTOLOGIA,Vale anche «collezione»
ANTOLOGIA,Un possibile significato è «fiore»
ANTON,Il nome dello scrittore russo Cechov
ANTONELLA,Il nome della conduttrice Clerici
ANTONIO,Il nome del compositore Vivaldi
ANTONIO,Sant'...da Padova
ANTONIONI,Il Michelangelo dell'Avventura
ANTONOMASIA,Figura che dice il Poeta per Dante
ANTRACITE,Carbone duro e lucente
ANTRO,Caverna oscura
ANTRO,Un locale buio e poco accogliente
ANU,Il dio sumero del cielo
ANUBI,Il dio egizio dei morti
ANVERSA,Grande porto del Belgio
ANZI,"Per meglio dire, al contrario"
ANZI,Può significare «infatti»
ANZI,Un possibile significato è «effettivamente»
ANZIANO,Avanti con gli anni
ANZIANO,Un possibile significato è «maggiore»
ANZIANO,"In una sua accezione, «vecchio»"
ANZIO,Località laziale dello sbarco alleato
ANZITUTTO,Vale anche «prima»
ANZITUTTO,Prima di ogni altra cosa
AO,Esclamazione romanesca per richiamare qualcuno
AO,Sigla automobilistica di Aosta
AORTA,La grande arteria che esce dal cuore
AOSTA,Città alpina ai piedi di cime altissime
AOSTA,Città romana ai piedi delle Alpi
AP,Iniziali del regista del calcio Pirlo
AP,Iniziali dell'attore Pacino
AP,L'agenzia di stampa statunitense
AP,Sigla automobilistica di Ascoli Piceno
APACHE,L'elicottero da combattimento americano
APACHE,Popolo nativo americano del Sud-ovest
APATIA,La mancanza di interesse e di slancio
APATIA,Un possibile significato è «indifferenza»
APATIA,Tra i suoi significati: «letargo»
APE,Il tre ruote della Piaggio
APE,Insetto che produce miele
APERITIVI,Aprono la cena con uno stuzzichino
APERITIVO,Il bere prima del pasto
APERITIVO,Si prende prima di cena
APERTA,"A viso...: francamente, senza nascondersi"
APERTA,Non chiusa
APERTAMENTE,Tra i suoi significati: «dichiaratamente»
APERTE,Non chiuse
APERTI,Non chiusi
APERTO,"All'aria...: all'esterno, fuori"
APERTO,Franco e sincero
APERTO,Non chiuso
APERTURA,Tra i suoi significati: «inizio»
APERTURA,Un possibile significato è «nascita»
API,Le instancabili operaie del miele
API,"Le interfacce di programmazione, in sigla"
APIA,Capitale samoana
APIARIO,Quartiere ordinato delle arnie
APICE,"Il culmine, il punto più alto"
APICE,Un possibile significato è «top»
APICE,Vale anche «punta»
APICOLTORE,Alleva le api e raccoglie il miele
APLOMB,Disinvoltura e sicurezza di sé
APNEA,L'immersione in mare trattenendo il fiato
APNEA,Sospensione del respiro
APO,Prefisso che vale lontano
APOCRIFO,"Non autentico, ma spesso affascinante"
APOENZIMA,Parte proteica di un enzima senza cofattore
APOGEO,Punto più alto di una fortuna o di un'orbita
APOGEO,Punto più lontano o massima fortuna
APOLLO,Dio greco della lira e del sole
APOLLO,Il dio greco della luce e delle arti
APOLLO,Le missioni...verso la Luna
APOLOGO,Racconto breve con morale nascosta
APORIA,Dubbio che blocca il ragionamento
APOSTATA,Ha lasciato una fede o una causa
APOSTROFE,L'invocazione rivolta a qualcuno
APOSTROFO,Segno che toglie una vocale lasciando traccia
APP,Programma da telefono
APPAGAMENTO,Il senso di piena soddisfazione
APPAGAMENTO,Può significare «soddisfazione»
APPAGAMENTO,Un possibile significato è «gratificazione»
APPANNA,Vela di vapore
APPANNAGGIO,"In una sua accezione, «esclusiva»"
APPANNAGGIO,Vale anche «privilegio»
APPANNARE,Velare di vapore
APPANNATO,Velato di vapore
APPANNO,Velo di vapore
APPARATO,"In una sua accezione, «impianto»"
