soluzione,definizione
BRIGANTE,Fuorilegge da montagne e leggende
BRIGANTE,Fuorilegge da strade e montagne
BRIGANTE,Un esempio riconducibile a ladro
BRIGANTINO,Veliero a due alberi
BRIGATA,Può rimandare all’idea di festa
BRIGATA,Nel lessico si avvicina a compagnia
BRIGLIA,"A...sciolta: senza freni, liberamente"
BRIGLIA,Guida la bocca del cavallo
BRIGLIA,La redine per guidare il cavallo
BRIGLIA,Si mette al cavallo
BRIGLIA,Tiene il cavallo e frena l'impeto
BRIGNONE,La sciatrice azzurra Federica del gigante
BRILLA,Manda luce o si distingue
BRILLAI,Mandai luce o mi distinsi
BRILLANTE,"Divertente, secondo il contesto"
BRILLANTE,Qualità che si avvicina a ridicolo
BRILLARE,Mandare luce o distinguersi
BRILLARE,Può essere una maniera di scoppiare
BRILLARE,Può rientrare nell’idea di risplendere
BRILLATO,Mandato luce o emerso
BRILLO,Mando luce o mi distinguo
BRINA,Gelo sottile del mattino
BRINDAI,Passato remoto: Bere alla salute
BRINDISI,Gesto di bicchieri alzati
BRINDISI,L'augurio col bicchiere alzato
BRINDISI,Porto pugliese sull'Adriatico
BRIO,Con...: indicazione musicale vivace
BRIO,Vivacità che frizza
BRIO,Una forma specifica di animazione
BRIOCHE,Il soffice dolce da colazione
BRISBANE,Città del Queensland australiano
BRISCOLA,Popolare gioco di carte italiano
BRIVIDI,Corrono lungo la schiena
BRIVIDO,Freddo che corre sulla pelle
BRIVIDO,Il fremito di freddo o di paura
BRIVIDO,Scossa di freddo o paura
BRIZZOLATO,Coi capelli che ingrigiscono
BROCCA,Caraffa panciuta
BROCCA,Il vaso panciuto col manico per l'acqua
BROCCA,Recipiente con beccuccio
BROCCA,Versa acqua o vino sulla tavola
BROCCATO,Ricco tessuto a rilievo con fili d'oro
BROCCHE,Versano acqua o vino
BROCCHETTA,Piccola spilla ornamentale
BROCCHIERE,Piccolo scudo rotondo da pugno
BROCCOLO,Ortaggio verde a infiorescenza
BRODO,Andare in...di giuggiole: gioire
BRODO,Base calda che consola malati e risotti
BRODO,Scalda nello stomaco e nella minestra
BRODO,Si beve caldo o cuoce il riso
BRONCHI,Le diramazioni della trachea
BRONCHITE,Infiammazione dei bronchi
BRONCO,Porta l'aria respirata ai polmoni
BRONTE,Città etnea famosa per il pistacchio
BRONTE,"Le sorelle..., scrittrici inglesi"
BRONTOLIO,Rumore di stomaco o di malumore
BRONTOSAURO,Il colossale dinosauro erbivoro dal lungo collo
BRONZINO,Ritrattista manierista della corte medicea
BRONZO,La medaglia che spetta al terzo
BRONZO,Lega di rame e stagno
BRONZO,Una faccia di...: uno sfacciato
BROOKE,Il nome dell'attrice Shields
BROOKLYN,Il celebre ponte sospeso di New York
BROWNIE,Il quadrotto americano al cioccolato
BROWSER,Il programma per navigare nel web
BROZOVIC,"Marcelo, centrocampista croato"
BRUCE,"...Wayne, l'identità segreta di Batman"
BRUCE,Il nome del rocker Springsteen
BRUCELEE,La leggenda del cinema di arti marziali
BRUCERA,Consumerà col fuoco
BRUCIA,Consuma col fuoco
BRUCIAI,Passato remoto: Consumare col fuoco
BRUCIARE,Consumare col fuoco
BRUCIARE,Si avvicina all’azione di ardere
BRUCIATO,Consumato col fuoco
BRUCIO,Consumo col fuoco
BRUCIORE,Una nozione collegata a irritazione
BRUCO,Larva della farfalla
BRUCO,Può rimandare all’idea di verme
BRUEGEL,Artista fiammingo delle scene contadine
BRUEGEL,Pittore fiammingo delle scene contadine
BRUGHIERA,Distesa di erica e arbusti
BRUGHIERA,"Distesa di eriche, vento e terreno povero"
BRUGHIERA,La landa coperta di arbusti bassi
BRUGHIERA,Si può classificare come pianura
BRUGHIERE,Distese ventose dove crescono eriche
BRULICANTE,Pieno di movimento
BRULICANTI,Pieni di movimento
BRULLO,Spoglio di verde e ornamenti
BRUMA,Nebbia fredda e bassa
BRUMA,Nebbiolina fredda del mattino
BRUMOSA,Velata di foschia
BRUMOSE,Velate di foschia
BRUMOSI,Velati di foschia
BRUMOSO,Velato di foschia
BRUNA,Con capelli scuri
BRUNA,Una forma specifica di umano
BRUNA,Una variante di umano
BRUNCH,Pasto a metà tra colazione e pranzo
BRUNE,Con capelli scuri
BRUNEI,Sultanato del Borneo
BRUNELLESCHI,L'architetto della cupola di Firenze
BRUNELLO,Il pregiato rosso di Montalcino
BRUNETTA,Un caso particolare di umano
BRUNETTA,Una variante di umano
BRUNI,Con capelli scuri
BRUNILDE,La valchiria della saga dei Nibelunghi
BRUNO,Il Giordano filosofo arso sul rogo
BRUNO,"Scuro, ma non nero"
BRUNO,Una nozione collegata a marrone
BRUSCA,La spazzola per strigliare il cavallo
BRUSCA,Secca nei modi
BRUSCAMENTE,Con valore vicino a improvvisamente
BRUSCHE,Secche nei modi
BRUSCHETTA,Il pane abbrustolito con aglio e pomodoro
BRUSCHETTA,Pane tostato con olio e pomodoro
BRUSCHI,Secchi nei modi
BRUSCO,Secco nei modi
BRUSIO,Rumore sommesso di molte voci
BRUTALE,"Bestiale, secondo il contesto"
BRUTALITA,Una manifestazione di atrocità
BRUTALITA,Un esempio riconducibile a crudeltà
BRUTALMENTE,Con valore vicino a selvaggiamente
BRUTALMENTE,In un uso avverbiale legato a ferocemente
BRUTO,Il cesaricida delle Idi di marzo
BRUTO,Il congiurato che pugnalò Cesare
BRUTO,Persona crudelmente rapace
BRUTTA,In certi usi corrisponde a minuta
BRUTTO,Con un significato vicino a cattivo
BRUTTO,Una forma specifica di tempo
BRUXELLES,Capitale belga e sede di istituzioni europee
BRUXELLES,Città europea dell'Atomium
BRYAN,Il nome del cantante Adams
BRYANT,"Kobe, il Black Mamba dei Lakers"
BS,Iniziali del rocker Springsteen
BS,Iniziali della cantante Streisand
BS,Sigla automobilistica di Brescia
BT,Iniziali del regista Tavernier
BT,"La tecnologia wireless Bluetooth, in sigla"
BUA,Piccolo male detto ai bambini
BUBKA,Il celebre astista ucraino
BUBU,Il piccolo amico dell'orso Yoghi
BUCA,"La cerca il golfista, la teme l'automobilista"
BUCA,La cerca la pallina sul green
BUCA,Apertura destinata alla corrispondenza
BUCA,Cavità nel terreno o in una superficie
BUCANEVE,Fiore bianco che annuncia il disgelo
BUCANEVE,Fiore bianco che spunta d'inverno
BUCANEVE,Fiore che annuncia la fine dell'inverno
BUCANIERI,Avventurieri del mare caraibico
BUCAREST,Capitale romena
BUCAREST,Capitale rumena sul fiume Dambovita
BUCATINI,Spaghetti forati al centro
BUCATO,Panni lavati o da lavare
BUCATO,Appartiene alla categoria di opera
BUCATO,Una manifestazione di opera
BUCCIA,La pelle che riveste il frutto
BUCCIA,Quella di banana fa scivolare
BUCCIA,Riveste frutta e patate
BUCCIA,Rivestimento del frutto
BUCINTORO,Nave cerimoniale dei dogi
BUCKINGHAM,Il palazzo reale di Londra
BUCO,L'ammanco di denaro nei conti
BUCO,Vuoto concreto o debito informale
BUCO,Vuoto nella stoffa o nel terreno
BUCO,Rientra nel campo di spazio vuoto
BUCOLICA,Campestre e idilliaca
BUCOLICHE,Campestri e idilliache
BUCOLICI,Campestri e idilliaci
BUCOLICO,Campestre e idilliaco
BUCONERO,Corpo celeste da cui nulla sfugge
BUD,"Il germoglio, in inglese"
BUD,Il nome dello Spencer del cinema
BUDAPEST,Capitale ungherese sul Danubio
BUDAPEST,Città del Danubio divisa in due nomi
BUDDHISMO,Religione fondata sugli insegnamenti di Siddhartha Gautama
BUDDHISTA,Seguace degli insegnamenti di Siddhartha Gautama
BUDDISMO,Dottrina religiosa nata in India con il Buddha
BUDDISTA,Chi segue la dottrina nata con Siddhartha Gautama
BUDGET,Il bilancio preventivo delle spese
BUDGET,Limite di spesa prima di cominciare
BUDGET,Appartiene alla categoria di progetto
BUDINO,Il dolce al cucchiaio che trema nel piatto
BUDWEISER,La birra americana del re delle birre
BUE,Lo aggioga il contadino d'altri tempi
BUE,Quello del presepe accanto all'asinello
BUE,Una nozione collegata a ignorante
BUENOSAIRES,Capitale argentina sul Rio de la Plata
BUFALO,Bovino da mozzarella campana
BUFALO,Il bovino delle risaie da cui la mozzarella
BUFALO,"La notizia falsa, la montatura"
BUFERA,La violenta tempesta di vento e neve
BUFERA,"Mette insieme vento, freddo e neve"
BUFERA,Un esempio riconducibile a fenomeno atmosferico
BUFERE,Sferzano con neve e vento
BUFFA,L'opera...: il genere comico settecentesco
BUFFA,Che fa sorridere
BUFFA,Nel lessico si avvicina a visiera
BUFFE,Che fanno sorridere
BUFFET,Tavola con cibi da servirsi da soli
BUFFET,Comprende anche cassetto
BUFFETT,Il celebre finanziere e investitore di Omaha
BUFFI,Che fanno sorridere
BUFFO,Il ruolo comico del melodramma
BUFFO,Strano al punto da far sorridere
BUFFO,Qualità che si avvicina a sospetto
BUFFON,Gianluigi portiere campione del mondo
BUFFON,"Gigi, portiere campione del mondo 2006"
BUFFONE,Una forma specifica di attore comico
BUFFONE,Un esempio riconducibile a pagliaccio
BUGANVILLE,Rampicante dai vistosi fiori colorati
BUGIA,"Ha le gambe corte, dice il proverbio"
BUGIA,Il candeliere da notte col piattino e l'ansa
BUGIA,Un tipo particolare di falsità
BUGIARDO,Detto di ciò che richiama l’idea di falso
BUGIARDO,Qualità che si avvicina a ingannevole
BUGNATO,Rivestimento a blocchi sporgenti
BUGNO,"Gianni, campione del mondo azzurro su strada"
BUGS,"I difetti dei programmi, in inglese"
BUGS,"Il coniglio bianco dei Looney Tunes, ...Bunny"
BUIACCIO,Buio fitto e popolare
BUIO,Mancanza di luce
BUIO,Restare all'...: all'oscuro di tutto
BUIO,Comprende anche serata
BUKAVU,Città della Repubblica Democratica del Congo
BULBO,Organo sotterraneo di certe piante
BULBO,Quello oculare dell'occhio
BULBO,Un tipo particolare di stelo
BULINO,Strumento da incisore
BULL,Appartiene alla categoria di investitore
BULLDOG,Il cane tarchiato dal muso rugoso
BULLOCK,La Sandra di Speed
BUM,Una variante di rumore
BUM,Appartiene alla categoria di rumore
BUNGALOW,Casetta a un piano dei villaggi turistici
BUNGALOW,Casetta bassa da villaggio vacanze
BUNGALOW,Si può classificare come casa
BUNGEE,"Il salto nel vuoto con l'elastico, ...jumping"
BUONANOTTE,Saluto prima di dormire
BUONASERA,Saluto quando cala il giorno
BUONGIORNO,Saluto del mattino
BUONO,Nel lessico si avvicina a bene
BUONO,Detto di ciò che richiama l’idea di giusto
BUONSENSO,Prudenza semplice e concreta
BUONSENSO,Un esempio riconducibile a cervello
BUONSENSO,Una manifestazione di cervello
BUONUMORE,Allegria che contagia
BUONUMORE,Può assumere il significato di euforia
BURANO,Isola veneziana dai merletti e dalle case colorate
BURATTINI,Prendono vita mossi da fili o mani
BURATTINO,Marionetta mossa da fili o mani
BURATTINO,Persona che si lascia manovrare da altri
BURATTINO,Pupazzo mosso dal basso con la mano
BURATTINO,Si muove appeso ai fili
BURBERA,Ruvida nei modi
BURBERE,Ruvide nei modi
BURBERI,Ruvidi nei modi
BURBERO,Ruvido nei modi
BURBERRY,La maison britannica del trench a quadri
BURGERKING,La catena di fast food del re
BURJKHALIFA,Il grattacielo più alto del mondo a Dubai
BURLA,"Inganno leggero, se resta innocuo"
BURLA,"Lo scherzo, la beffa giocosa"
BURLA,Scherzo senza cattiveria
BURLA,Una nozione collegata a scherzo
BURLE,Scherzi senza cattiveria
BURLONE,Si diverte a fare scherzi
BURLONE,Un caso particolare di attore comico
BURLONE,Appartiene alla categoria di attore comico
BURRACO,Gioco di carte a coppie
BURRASCA,Tempesta breve ma violenta
BURRASCA,Una variante di fenomeno atmosferico
BURRASCA,Un esempio riconducibile a fenomeno atmosferico
BURRATA,Mozzarella ripiena di panna
BURRI,L'Alberto dei sacchi combusti
BURRITO,Tortilla messicana arrotolata e ripiena
BURRO,Avere le mani di...: lasciar cadere tutto
BURRO,Grasso che si scioglie in padella
BURRONE,Un caso particolare di roccia
BURRONE,Una manifestazione di roccia
BURUNDI,Stato africano dei Grandi Laghi
BUSAN,La grande città portuale della Corea del Sud
BUSHIDO,Il codice d'onore dei samurai
BUSSA,Picchia alla porta
BUSSARE,Chiedere ingresso con le nocche
BUSSATO,Picchiato alla porta
BUSSO,Picchio alla porta
BUSSOLA,Indica il nord
BUSSOLA,Lo strumento con l'ago calamitato al Nord
BUSSOLA,Perdere la...: smarrire l'orientamento
BUSSOLE,Indicano il nord
BUSTA,Contiene lettere o denaro
BUSTA,Quella paga con lo stipendio
BUSTA,Si può classificare come contenitore
BUSTINA,Rientra nel campo di pacco
BUSTINO,Capo che modella la vita femminile
BUSTO,Il corsetto che stringe la vita femminile
BUSTO,La statua dal petto in su
BUSTO,Parte del corpo senza arti e testa
BUSTO,Parte del corpo umano compresa tra il collo e il bacino
BUSTROFEDICO,Scritto alternando il verso delle righe
BUTTA,Getta via
BUTTARE,Gettare via
BUTTARE,Può rientrare nell’idea di lanciare
BUTTARE,Si avvicina all’azione di gettare
BUTTARSI,Azione riconducibile al significato di muoversi
BUTTATA,Appartiene alla categoria di erba commestibile
BUTTATO,Gettato via
BUTTERO,Mandriano della Maremma
BUTTO,Getto via
BUZZ,"Aldrin, secondo uomo sulla Luna"
BUZZ,Lo space ranger Lightyear di Toy Story
BUZZATI,Autore del Deserto dei Tartari
BUZZATI,Scrittore del Deserto dei Tartari
BYRON,Il nome del poeta romantico inglese
BYRON,Poeta romantico inglese morto in Grecia
BYTE,Il gruppo di otto bit
BZ,Bozza senza vocali né doppia
BZ,Sigla automobilistica di Bolzano
