soluzione,definizione
LUPA,Il bronzo simbolo di Roma
LUPARA,Fucile corto legato a racconti di mafia e pastori
LUPETTI,Bambini della branca più giovane degli scout
LUPETTI,Cuccioli di lupo
LUPETTO,Giovane esemplare di lupo
LUPETTO,Maglia con collo alto e aderente
LUPI,Ululano nelle notti dei boschi
LUPIN,"Arsène, ladro gentiluomo creato da Maurice Leblanc"
LUPIN,"Remus..., il professore di Harry Potter"
LUPINELLA,Pianta foraggera dai fiori rosati
LUPINI,Legumi gialli spesso mangiati in salamoia
LUPINI,Semi commestibili ricchi di proteine
LUPO,Animale da fiaba e da branco
LUPO,Il predatore che ulula alla Luna
LUPO,"Il...di mare, il marinaio esperto"
LUPO,Predatore delle fiabe e dei boschi
LUPO,Ulula nei boschi e nelle fiabe
LUPUS,Lupo latino e malattia autoimmune
LUSAKA,Capitale dello Zambia
LUSAKA,Capitale zambiana
LUSINGA,Promessa dolce che può ingannare
LUSINGHE,Complimenti usati per compiacere
LUSINGHE,Parole allettanti che alimentano la vanità
LUSINGHIERA,Favorevole e incoraggiante
LUSINGHIERE,Favorevoli e incoraggianti
LUSINGHIERI,Favorevoli e incoraggianti
LUSINGHIERO,Favorevole e incoraggiante
LUSINGO,Adesco con belle parole
LUSSI,Comodità costose e non necessarie
LUSSI,Sfoggi di ricchezza
LUSSO,Superfluo costoso
LUSTRA,Pulisce fino a far brillare
LUSTRA,Rende lucida una superficie
LUSTRE,Brillanti e ben pulite
LUSTRE,Splendenti per riflesso
LUSTRI,Lucidi e splendenti
LUSTRI,Periodi di cinque anni
LUSTRO,Brillantezza di una superficie o prestigio
LUSTRO,Periodo di cinque anni
LUTERO,Iniziatore della Riforma protestante
LUTHERKING,"Il leader afroamericano dei diritti civili, ...Martin"
LUTTI,Dolori per la morte di una persona cara
LUTTI,Periodi di cordoglio pubblico o privato
LUTTO,Dolore con abiti scuri
LUTTO,Dolore pubblico per una morte
LUTTO,Periodo segnato dalla perdita di una persona
LUX,"La luce, in latino"
LUX,Unità di illuminamento
LUXOR,Città egizia dei templi di Karnak
LUZI,Il Mario poeta ermetico
LUZON,La maggiore isola delle Filippine
LV,Iniziali del regista Visconti
LV,Sigla internazionale della Lettonia
LYNDON,Il nome del presidente americano Johnson
LYNX,La Lince fra Orsa Maggiore e Auriga
LYNX,"La lince, in inglese"
