soluzione,definizione
CHE,"Il...Guevara, comandante rivoluzionario"
CHE,Un non so...: un fascino indefinibile
CHECKIN,La registrazione all'arrivo
CHEDDAR,Formaggio inglese arancione
CHEESECAKE,La torta fredda al formaggio cremoso
CHEF,Il capo cuoco
CHEF,Rientra nel campo di cuoca
CHELA,La pinza del granchio
CHELSEA,Il club londinese dei Blues
CHENNAI,La metropoli indiana già detta Madras
CHERATINA,"Proteina di capelli, unghie e corna"
CHEROKEE,Popolo nativo del Sud-est americano
CHERUBINO,Angelo di grado alto e nome mozartiano
CHERUBINO,Angioletto paffuto nei dipinti
CHET,Il nome del trombettista jazz Baker
CHEWBACCA,Il copilota peloso del Millennium Falcon
CHI,Greca che somiglia a una x
CHI,Il pronome interrogativo: ...è stato?
CHIACCHIERA,Parla del più e del meno
CHIACCHIERA,Può rimandare all’idea di voce
CHIACCHIERA,Nel lessico si avvicina a rumore
CHIACCHIERARE,Parlare del più e del meno
CHIACCHIERATA,Appartiene alla categoria di lingua
CHIACCHIERATA,Una manifestazione di lingua
CHIACCHIERATO,Parlato del più e del meno
CHIACCHIERICCIO,Il parlottare leggero e continuo
CHIACCHIERO,Parlo del più e del meno
CHIAMA,Dà un nome o fa venire
CHIAMAI,Diedi un nome o feci venire
CHIAMARE,Dare un nome o far venire
CHIAMARE,Un modo non sempre letterale di dire
CHIAMARE,Presuppone anche di comporre
CHIAMATA,Un tipo particolare di telefonia
CHIAMATO,Detto un nome o fatto venire
CHIAMO,Do un nome o faccio venire
CHIAPPUCCI,"Claudio, El Diablo del ciclismo azzurro"
CHIARA,Luminosa o comprensibile
CHIARAMENTE,Con una sfumatura che richiama franco
CHIARAMENTE,Con una sfumatura che richiama sinceramente
CHIARE,Luminose o comprensibili
CHIAREZZA,Nel lessico si avvicina a luce
CHIAREZZA,Può assumere il significato di trasparenza
CHIARI,Luminosi o comprensibili
CHIARIMENTO,Una forma specifica di frase
CHIARIMENTO,Può rimandare all’idea di precisazione
CHIARIRE,Rendere chiaro
CHIARIRE,Può rappresentare un modo di interpretare
CHIARIRE,Una forma specifica dell’entrare in dettagli
CHIARISCE,Rende chiaro
CHIARISCO,Rendo chiaro
CHIARISCONO,Rendono chiaro
CHIARITO,Reso chiaro
CHIARO,Luminoso o comprensibile
CHIARO,"Completa la frase: «far … con una pila,… di luna»"
CHIARO,Completa la frase: «è … che avete torto'; '… che nessuno osa opporsi!»
CHIAROSCURO,Contrasto di luce e ombra in pittura
CHIASMO,La disposizione incrociata dei termini
CHIASSO,Una forma specifica di rumore
CHIASSO,Un caso particolare di suono
CHIASSOSA,Piena di rumore
CHIASSOSE,Piene di rumore
CHIASSOSI,Pieni di rumore
CHIASSOSO,Pieno di rumore
CHIATTA,Imbarcazione piatta da carico fluviale
CHIAVE,Apre la serratura
CHIAVE,Il punto...: quello cruciale e decisivo
CHIAVE,La...di violino sul pentagramma
CHIAVE,Quella di lettura aiuta a capire
CHIAVE,Quella inglese che stringe i bulloni
CHIAVEDIVOLTA,La pietra centrale dell'arco
CHIAVETTA,Un tipo particolare di cannella
CHIAVISTELLO,Il ferro che chiude la porta
CHIC,Può assumere la sfumatura di bene
CHIC,"Elegante, secondo il contesto"
CHICAGO,Il musical con Roxie Hart
CHICAGO,La metropoli americana ventosa sul lago Michigan
CHICCO,La marca di prodotti per neonati
CHICCO,"Quello di caffè, di grano o d'uva"
CHICCO,Una forma specifica di seme
CHIEDE,Domanda
CHIEDERE,Domandare
CHIEDERE,Un modo non sempre letterale di pretendere
CHIEDERE,Può rientrare nell’idea di esigere
CHIEDERSI,Rientra tra i modi di interrogare
CHIEDO,Domando
CHIELLINI,"Giorgio, roccioso difensore di Juve e Italia"
CHIESA,"Edificio, istituzione o comunità di fedeli"
CHIESA,"Federico, ala azzurra di Euro 2020"
CHIESA,"L'istituzione religiosa, oltre all'edificio"
CHIFFON,Tessuto leggerissimo e velato
CHIGLIA,La trave centrale del fondo della nave
CHIHUAHUA,"La più piccola razza canina, messicana"
CHILO,Fare il...: riposare dopo pranzo
CHILO,Mille grammi in parola comune
CHILO,In certi usi corrisponde a kg
CHIMERA,Mostro antico e desiderio irraggiungibile
CHIMERA,Sogno impossibile o mostro composito
CHIMERICO,Possibile solo come sogno
CHINA,"Il pendio, la discesa ripida"
CHINA,Inchiostro orientale o discesa
CHINA,L'inchiostro nero da disegno
CHINA,Una nozione collegata a costa
CHINAI,Passato remoto: Piegare verso il basso
CHINATO,Participio: Piegare verso il basso
CHINO,I pantaloni di cotone color sabbia
CHINO,Piego verso il basso
CHINOTTO,Agrume usato per una bibita scura
CHIO,Isola greca del mastice
CHIOCCIARE,Il verso della gallina
CHIOCCIOLA,Il simbolo @ degli indirizzi email
CHIOCCIOLA,Lenta viaggiatrice con casa addosso
CHIOCCIOLA,Lumaca e segno della posta elettronica
CHIOCCIOLA,Mollusco con casa a spirale
CHIOCCIOLE,Viaggiano con la casa addosso
CHIOCCOLIO,Il gorgheggio dell'usignolo
CHIODI,Entrano nel legno a colpi di martello
CHIODI,"I... di garofano, spezia aromatica"
CHIODIGAROFANO,Spezia a forma di chiodino
CHIODO,...fisso: l'ossessione
CHIODO,La giacca di pelle nera dei rocker
CHIODO,Si pianta col martello
CHIODO,Nel lessico si avvicina a debito
CHIOGGIA,Città veneta di canali e pescherecci
CHIOMA,"La capigliatura folta, o la coda della cometa"
CHIOMA,Si può classificare come capello
CHIOMA,Ha tra le sue parti pagina
CHIOSA,La nota di commento a margine del testo
CHIOSCO,In certi usi corrisponde a cabina
CHIOSCO,Un tipo particolare di struttura
CHIOSTRO,Il cortile porticato del convento
CHIOSTRO,Edificio dove risiedono comunita' di religiosi
CHIOSTRO,Può rimandare all’idea di convento
CHIP,Minuscolo componente elettronico
CHIRURGIA,La medicina che opera col bisturi
CHISINAU,Capitale moldava
CHITARRA,"Ha corde, cassa e spesso sei voci"
CHITARRA,Strumento a sei corde
CHITARRE,Suonano con corde e plettro
CHIUDE,Serra
CHIUDERE,Serrare
CHIUDERE,Può avere come effetto smettere
CHIUDERE,Talvolta causa il fatto di smettere
CHIUDO,Serro
CHIURLO,Trampoliere dal lungo becco ricurvo
CHIUSA,Una variante di punto
CHIUSA,Rientra nel campo di punto
CHIUSO,Detto di ciò che richiama l’idea di serrato
CHIUSURA,Un caso particolare di punto
CHIUSURA,Una forma specifica di punto
CHOC,Una nozione collegata a shock
CHOPIN,Poeta del pianoforte
CHOPIN,Poeta del pianoforte romantico
CHRIS,Il nome dell'attore Hemsworth
CHRISTIAN,Il nome dello stilista Dior
CHRISTIE,L'Agatha di Poirot
CHRISTINA,Il nome della cantante Aguilera
CHRISTOPHER,Il nome del regista Nolan
CHROME,Il browser di Google
CHRYSLER,Lo storico grattacielo art déco di New York
CHUCK,Il nome del rocker Berry
CHURCHILL,Il premier britannico della Seconda guerra mondiale
CI,Avverbio di luogo: ...resto poco volentieri
CI,Pronome: non...capisco niente
CIA,A Langley la scrivono così
CIA,"I servizi segreti americani, in sigla"
CIABATTA,Calzatura aperta da casa
CIABATTINO,Artigiano che risuola le scarpe
CIABATTINO,Chi risuola le scarpe
CIAD,Stato saheliano con lago omonimo
CIAMPI,Il Carlo Azeglio presidente italiano
CIANCIO,Chiacchiero del più e del meno
CIANFRUSAGLIA,Oggetto di poco valore e molto ingombro
CIAO,La mascotte dei Mondiali di Italia '90
CIAO,Saluto buono all'arrivo e alla partenza
CIARLATANO,Vende parole più che rimedi
CIARLO,Chiacchiero a vuoto
CIAUSCOLO,Salame marchigiano spalmabile
CIBELE,La grande madre dei culti orientali
CIBO,Il...degli dei: qualcosa di squisito
CIBO,La materia prima del convivio
CIBO,Può includere porzione tra i suoi elementi
CICALA,Insetto canoro dell'estate
CICALA,Insetto che frinisce d'estate
CICALA,"La... e la formica, la favola di Esopo"
CICALE,Cantano nell'estate torrida
CICALECCIO,Il chiacchiericcio continuo
CICATRICE,Ricordo sulla pelle di una ferita chiusa
CICATRICE,Segno lasciato da una ferita
CICATRICE,Una variante di sintomo
CICCA,Il mozzicone di sigaretta
CICCA,Non valere una...: nulla
CICCA,Residuo di fumo o cosa da poco
CICCIA,Un caso particolare di prodotto alimentare
CICCIA,Rientra nel campo di tessuto animale
CICCIONE,Può rimandare all’idea di pancione
CICERCHIA,Legume rustico della cucina povera
CICERONE,Fare da...: guidare i turisti
CICERONE,Guida che spiega monumenti e storie
CICERONE,L'oratore romano delle Catilinarie
CICERONE,"Persona che, per mestiere o occasionalmente, accompagna i turisti nella visita di una città, di un museo ecc., illustrandone la genesi artistica e storica"
CICINDELA,Veloce coleottero predatore
CICLAMINO,Fiore autunnale dai petali rivolti all'indietro
CICLISMO,Sport delle due ruote a pedali
CICLISMO,"Sport di salite, volate e pedali"
CICLO,Può includere sella tra i suoi elementi
CICLO,Comprende anche sella
CICLONE,La persona travolgente ed energica
CICLONE,La perturbazione che ruota vorticando
CICLONE,Vortice atmosferico di grande scala
CICLONE,Vortice di vento e bassa pressione
CICLOPE,Il gigante con un occhio solo
CICOGNA,"L'uccello che, si dice, porta i neonati"
CICOGNA,Uccello legato alla nascita dei bambini
CICORIA,Pianta dalle foglie amare
CICORIA,Appartiene alla categoria di pianta erbacea
CICUTA,Il veleno che bevve Socrate
CICUTA,Veleno filosofico per Socrate
CIECA,Priva della vista
CIECHE,Prive della vista
CIECHI,Privi della vista
CIECO,"Non vede, ma può guidare una fiducia"
CIECO,Privo della vista
CIELO,Lo solcano uccelli e aerei
CIELO,Completa la frase: «queste piante non si adattano al … continentale»
CIELO,Completa la frase: «il … della stanza è coperto di foto»
CIFOSI,Curvatura in gobba della schiena
CIFRA,La somma di denaro
CIFRA,"Numero, somma o stile personale"
CIFRA,Rientra nel campo di simbolo
CIFRARIO,Sistema per rendere segreti i messaggi
CIGLIO,"Orla la palpebra, o il margine della strada"
CIGLIO,Si può classificare come limite
CIGLIO,Una variante di limite
CIGNI,Scivolano eleganti sui laghi
CIGNO,Costellazione attraversata dalla Via Lattea
CIGNO,Il canto del...: l'ultimo capolavoro
CIGNO,Il...nero: l'evento raro e imprevedibile
CIGNO,Uccello bianco dal collo elegante
CIGOLIO,Lo stridere di un cardine arrugginito
CILE,Lungo Paese sul Pacifico
CILEA,Il Francesco dell'Adriana Lecouvreur
CILICIO,Indumento penitenziale ruvido
CILIEGIA,Frutto rosso col nocciolo
CILIEGIA,Frutto rosso da mangiare in coppia
CILIEGIA,La...sulla torta: il tocco finale
CILIEGIA,Una...tira l'altra
CILIEGIE,Una tira l'altra
CILINDRO,Il cappello alto del prestigiatore
CILINDRO,Quello del motore dove scorre il pistone
CILINDRO,Solido con due basi circolari
CILINDRO,Solido di lattine e cappelli magici
CIMA,Il piatto genovese ripieno
CIMA,"Punto alto, in montagna o in marina"
CIMA,Può rimandare all’idea di alto
CIMABUE,Il maestro fiorentino prima di Giotto
CIMAROSA,Il Domenico del Matrimonio segreto
CIMASA,Parte alta di cornice o mobile
CIMENTO,"Prova difficile, non solo materiale edilizio"
CIMICE,Insetto dall'odore sgradevole
CIMICE,La microspia per origliare
CIMIERA,Ornamento sopra l'elmo dello stemma
CIMIERO,L'ornamento sulla sommità dell'elmo
CIMITERO,Una forma specifica di sede
CIMOSA,Il bordo rinforzato della stoffa
CINA,Impero di mezzo nei libri di storia
CINABRO,Minerale rosso del mercurio
CINCIA,Piccolo uccello dei boschi e dei giardini
CINCIALLEGRA,Uccellino vivace dal petto giallo
CINCILLA,Roditore dalla pelliccia preziosa
CINDY,Il nome della top model Crawford
CINE,Prefisso relativo alla settima arte
CINEMA,Arte che si guarda al buio
CINEMA,Arte del grande schermo
CINEMA,Sala buia dove le storie scorrono sullo schermo
CINEMA,In certi usi corrisponde a film
CINEMATOGRAFIA,Nel lessico si avvicina a film
CINGHIA,Striscia che stringe o trasmette
CINGHIA,Tirare la...: stringere le spese
CINGHIA,Si può classificare come accessorio
CINGHIALE,Selvatico con zanne e setole
CINGUETTIO,Il canto degli uccellini
CINICA,Fredda e sprezzante
CINICHE,Fredde e sprezzanti
CINICI,Freddi e sprezzanti
CINICO,Freddo e sprezzante
CINIGLIA,Filato morbido e vellutato
CINISMO,Dottrina antica o durezza moderna
CINODROMO,Pista per corse di levrieri
CINOFOBIA,La paura dei cani
CINQUE,"Le dita di una mano, o il batti il..."
CINQUE,Le...Terre della Liguria
CINSE,Circondò con le braccia
CINTA,Cerchia di mura difensive
CINTA,Il muro che recinge
CINTA,Appartiene alla categoria di argine
CINTURA,Stringe i pantaloni in vita
CINTURA,Completa la frase: «sono proibiti i colpi sotto la …»
CINTURA,"Fascia, in un’accezione meno immediata"
CIOCCA,Un esempio riconducibile a capello
CIOCCOLATA,Bevanda o dolce al cacao
CIOCCOLATIERA,Recipiente per servire bevande al cacao
CIOCCOLATINI,Dolci bocconi incartati
CIOCCOLATINO,Dolcetto incartato
CIOCCOLATO,Dolce ricavato dal cacao
CIONDOLO,Pendente appeso a una collana
CIONDOLO,Piccolo ornamento appeso
CIONDOLO,Nel lessico si avvicina a pendente
CIONONOSTANTE,In un uso avverbiale legato a comunque
CIONONOSTANTE,Introduce un contrasto con quanto precede
CIOTOLA,Un esempio riconducibile a piatto
CIOTOLA,Un caso particolare di piatto
CIPIGLIO,L'espressione corrucciata
CIPOLLA,Bulbo che commuove il cuoco
CIPOLLA,Fa piangere chi la taglia
CIPOLLA,Il bulbo che fa lacrimare a tagliarlo
CIPOLLA,Il vecchio orologio tondo da taschino
CIPOLLE,Fanno lacrimare in cucina
CIPOLLINI,"Mario, velocista azzurro del ciclismo"
CIPPO,Segno di pietra per confini o memoria
CIPRESSI,Alberi snelli dei cimiteri toscani
CIPRESSO,Albero dei cimiteri e dei viali toscani
CIPRESSO,Albero sottile dei viali silenziosi
CIPRIA,Polvere da trucco
CIPRO,Isola mediterranea divisa fra greci e turchi
CIRCA,Con una sfumatura che richiama attorno
CIRCA,In un uso avverbiale legato a approssimativamente
CIRCE,La maga che trattenne Ulisse
CIRCE,Maga che trasformò uomini in porci
CIRCINUS,Il Compasso dei cieli australi
CIRCO,Quello Massimo dell'antica Roma
CIRCO,Spettacolo con acrobati e clown
CIRCO,Spettacolo sotto il tendone
CIRCO,"Tenda con acrobati, piste e applausi"
CIRCOLA,Si muove in giro
CIRCOLAI,Mi mossi in giro
CIRCOLARE,Muoversi in giro
CIRCOLARE,"Tondo, secondo il contesto"
CIRCOLARE,Detto di ciò che richiama l’idea di rotondo
CIRCOLATO,Andato in giro
CIRCOLO,"Il club, l'associazione di soci"
CIRCOLO,Mi muovo in giro
CIRCOLO,Quello vizioso da cui non si esce
CIRCOLO,Associazione di persone con interessi comuni
CIRCONDARIO,Può rimandare all’idea di dintorni
CIRCONDARIO,In certi usi corrisponde a vicinanze
CIRCONFERENZA,Un tipo particolare di lungo
CIRCONFLESSO,Segno d'accento a cappello
CIRCONLOCUZIONE,Giro di parole per non dire subito
CIRCOSCRIZIONE,Un caso particolare di terra
CIRCOSCRIZIONE,Un caso particolare di regione
CIRCOSPETTA,Prudente e guardinga
CIRCOSPETTE,Prudenti e guardinghe
CIRCOSPETTI,Prudenti e guardinghi
CIRCOSPETTO,Prudente e guardingo
CIRCOSTANZA,Può assumere il significato di occasione
CIRCOSTANZA,Appartiene alla categoria di ambiente
CIRCUITO,Pista chiusa o giro di corrente
CIRCUITO,Una variante di concorso
CIRCUITO,In certi usi corrisponde a distribuzione
CIRCUMNAVIGARE,Fare il giro del mondo o di un'isola
CIRENE,Antica colonia greca della Libia
CIRRO,La nuvola alta e filamentosa
CIRROCUMULO,Nuvola alta in piccoli fiocchi
CIRROSI,Grave malattia del fegato
CIS,Prefisso opposto a trans
CISTERNA,Grande serbatoio per acqua o carburante
CISTERNA,Grande serbatoio per liquidi
CISTERNA,Si può classificare come vaso
CISTERNINO,Paese pugliese tra trulli e vicoli bianchi
CISTITE,Infiammazione della vescica
CITA,Riporta parole altrui
CITAI,Riportai parole altrui
CITARE,Riportare parole altrui
CITARE,Può rappresentare un modo di pensare
CITARE,Può rappresentare un modo di ripetere
CITATO,Riportato parole altrui
CITO,"Presto, in latino"
CITO,Richiamo testualmente o convoco in giudizio
CITOCHINA,Molecola segnale del sistema immunitario
CITOFONO,Fa parlare con chi è al portone
CITOFONO,Fa parlare dal portone
CITOLOGIA,Lo studio delle cellule
CITTA,Appartiene alla categoria di municipalità
CITTA,Comprende anche centro
CITTADELLA,Fortezza dentro o accanto alla città
CITTADELLA,Un esempio riconducibile a difesa
CITTADELLA,Si può classificare come difesa
CITTADINA,Un caso particolare di comunità
CITTADINA,Un esempio riconducibile a comunità
CITTADINANZA,Si può classificare come status
CITTADINO,Qualità che si avvicina a interno
CITTADINO,Detto di ciò che richiama l’idea di intestino
CIUCO,Asino in voce familiare
CIUFFO,Capelli che sfuggono all'ordine
CIUFFO,Un esempio riconducibile a accumulo
CIUFFO,Appartiene alla categoria di accumulo
CIURMA,Un esempio riconducibile a unità
CIVETTA,Fare la...: amoreggiare per gioco
CIVETTA,L'auto...della polizia in incognito
CIVETTA,Rapace notturno dagli occhi grandi
CIVETTA,Una nozione collegata a gufo
CIVICO,"Comunale, secondo il contesto"
CIVICO,"Municipale, secondo il contesto"
CIVILE,Con un significato vicino a gentile
CIVILE,Una forma specifica di cittadino
CIVILMENTE,In un uso avverbiale legato a gentilmente
CIVILMENTE,"Cortesemente, secondo il contesto"
CIVILTA,"Lascia strade, leggi, arte e rovine"
CIVILTA,Un caso particolare di contegno
CIVILTA,Una forma specifica di modo di fare
CL,"Il centilitro, in sigla"
CL,Iniziali dello scrittore Levi
CL,Sigla automobilistica di Caltanissetta
CLACSON,Nel lessico si avvicina a tromba
CLADO,Ramo evolutivo con un antenato comune
CLAESSIDRA,Misura il tempo lasciando scendere la sabbia
CLAMORE,"Il gran rumore, lo scalpore suscitato"
CLAMORE,Rumore grande o fama improvvisa
CLAMORE,Completa la frase: «fare un gran …»
CLAMOROSO,Qualità che si avvicina a rumoroso
CLAN,Gruppo di persone unite da un comune intento
CLAN,Riunisce anche gangster
CLANDESTINITA,Rientra nel campo di isolamento
CLANDESTINITA,Una forma specifica di isolamento
CLANDESTINO,Qualità che si avvicina a segreto
CLANDESTINO,"Nascosto, secondo il contesto"
CLAPTON,"Il chitarrista bluesman britannico, Eric"
CLARA,Il nome della pianista Schumann
CLARA,La bambina amica di Heidi
CLARENCE,Il nome dell'angelo de La vita è meravigliosa
CLARINETTO,Strumento a fiato dal timbro caldo
CLARINETTO,Strumento a fiato dall'ancia semplice
CLARINO,Fiato di legno dal suono limpido
CLARK,"...Kent, l'identità di Superman"
CLARK,Il nome dell'attore Gable
CLASSE,"L'eleganza innata, o l'aula coi banchi"
CLASSE,Completa la frase: «… lavoratrice»
CLASSE,Insieme degli alunni che frequentano lo stesso corso e condividono la stessa aula
CLASSIFICA,Ordina per categorie
CLASSIFICARE,Ordinare per categorie
CLASSIFICATO,Ordinato per categorie
CLASSIFICHERA,Ordinerà per categorie
CLASSIFICO,Ordino per categorie
CLASTICO,"Fatto di frammenti, per geologi"
CLAUDE,Il nome del pittore impressionista Monet
CLAUDIA,Il nome della top model Schiffer
CLAUDICANTE,Avanza ma zoppica
CLAUDIO,Il nome del cantautore Baglioni
CLAUSOLA,Piccolo patto dentro un contratto
CLAUSOLA,Un particolare sezione di un documento legale
CLAUSOLA,In certi usi corrisponde a condizione
CLAUSTRO,Cortile monastico porticato
CLAUSTROFOBIA,La paura dei luoghi chiusi
CLAVA,La mazza pesante dell'uomo delle caverne
CLAVE,Il ritmo base della musica afrocubana
CLAVICEMBALO,Strumento a tastiera antenato del piano
CLAVICOLA,Osso che unisce sterno e spalla
CLAVICORDO,Antico strumento a tastiera dal suono tenue
CLEMATIDE,Rampicante dai fiori a stella
CLEMENTE,Nome di vari pontefici
CLEMENTINA,Mandarino senza semi
CLEMENTINA,Può rimandare all’idea di mandarino
CLEMENTINO,Il rapper napoletano
CLEMENZA,Nel lessico si avvicina a misericordia
CLEMENZA,Un esempio riconducibile a misericordia
CLEOPATRA,La regina d'Egitto amata da Cesare e Antonio
CLEPTOMANIA,L'impulso irrefrenabile a rubare
CLERICI,La conduttrice televisiva Antonella
CLERO,Insieme dei sacerdoti
CLESSIDRA,Antico misuratore del tempo a sabbia
CLESSIDRA,Fa scendere il tempo granello per granello
CLESSIDRA,Misura il tempo con sabbia o acqua
CLESSIDRE,Misurano il tempo con la sabbia
CLICHE,Una nozione collegata a matrice
CLICHE,Rientra nel campo di rappresentazione
CLIENTE,Chi acquista o usa abitualmente un servizio
CLIENTE,Si affida a un professionista o a una struttura
CLIMA,Andamento del tempo atmosferico
CLIMA,"L'atmosfera, l'ambiente psicologico"
CLIMA,Tempo abituale di un luogo
CLIMA,Può assumere il significato di cielo
CLIO,L'utilitaria della Renault
CLIO,La musa della storia
CLIPPER,Veloce veliero mercantile ottocentesco
CLITEMNESTRA,Uccise Agamennone al ritorno da Troia
CLOCHARD,Senzatetto alla francese
CLOONEY,"L'attore di ER e del caffè, George"
CLORO,Elemento verde-giallo da piscine e chimici
CLOROFILLA,Verde che lavora con la luce
CLOUD,La nuvola informatica dove salvare i file
CLUB,Un tipo particolare di consorzio
CLUB,Può includere sala di lettura tra i suoi elementi
CLUEDO,Il gioco da tavolo del delitto da risolvere
CLYDE,Il nome del gangster Barrow
CM,"Il centimetro, in sigla"
CM,Iniziali del compositore Monteverdi
CN,Iniziali dell'attore Norris
CN,Sigla automobilistica di Cuneo
CO,Sigla automobilistica di Como
CO,Simbolo chimico del cobalto
COACH,L'allenatore che guida la squadra
COACH,La marca americana di borse e pelletteria
COACH,Appartiene alla categoria di leader
COAGULARE,Far rapprendere un liquido
COAGULO,Sangue che smette di scorrere
COALIZIONE,Si può classificare come schieramento
COALIZIONE,Comprende tra i suoi membri alleato
COBAIN,"Il leader dei Nirvana scomparso giovane, Kurt"
COBALTO,Metallo dal nome di un blu intenso
COBRA,"...Kai, la serie sequel di Karate Kid"
COBRA,Serpente dal cappuccio
COCA,Pianta sudamericana dalle foglie stimolanti
COCACOLA,La bibita gassata della lattina rossa
COCAINA,Sostanza stupefacente ricavata dalle foglie di coca
COCCARDA,Nastro a rosetta
COCCARDA,Nastro colorato da festa o premiazione
COCCIGE,Ultima parte della colonna vertebrale
COCCINELLA,Insetto rosso a puntini neri
COCCINELLA,Insetto rosso portafortuna
COCCINELLE,Insetti rossi portafortuna
COCCIO,Frammento di terracotta
COCCIO,Frammento di vaso rotto
COCCIO,"Terra cotta, in un’accezione meno immediata"
COCCO,Frutto duro e prediletto di qualcuno
COCCO,"Il...di mamma, il figlio prediletto"
COCCO,Una forma specifica di amante
COCCODRILLO,Lacrime di...: il pianto ipocrita
COCCODRILLO,Rettile corazzato da fiumi tropicali
COCCODRILLO,Rettile dalle mascelle potenti
COCCOLA,La bacca del ginepro o del cipresso
COCCOLA,La tenera carezza affettuosa
COCCOLA,Tratta con tenerezza
COCCOLARE,Trattare con tenerezza
COCCOLATO,Trattato con tenerezza
COCCOLITE,Piccolo fossile calcareo marino
COCCOLO,Tratto con tenerezza
COCITO,Il fiume del pianto degli inferi
COCKATRICE,Mostro alato simile al basilisco
COCKTAIL,...Molotov: la bottiglia incendiaria
COCKTAIL,Bevanda miscelata
COCLEA,Chiocciola dell'orecchio interno
COCLEA,La vite senza fine che spinge i materiali
COCOMERI,Frutti estivi rossi e verdi
COCOMERO,"Anguria, con altro nome"
COCOMERO,Estate rossa sotto buccia verde
COCOMERO,Grande frutto verde con polpa rossa
COCOMERO,"Anguria, in un’accezione meno immediata"
CODA,Il pianoforte a...da concerto
CODA,L'appendice del pavone e della cometa
CODA,La fanno i pazienti allo sportello
CODA,La fila d'attesa allo sportello
CODARDIA,Fa voltare le spalle al pericolo
CODARDO,Rientra nel campo di umano
CODARDO,Appartiene alla categoria di umano
CODICE,Quello segreto da decifrare
CODICE,Raccolta di leggi
CODICE,Sistema di segni o raccolta di leggi
CODICILLO,Aggiunta minuta a un testamento
COELHO,Lo scrittore brasiliano dell'Alchimista
COENZIMA,Molecola che assiste un enzima
COERCIZIONE,Una forma specifica di applicazione
COERENTE,Senza contraddizioni
COERENTE,Si avvicina all’azione di lineare
COERENTE,Con un significato vicino a congruo
COERENTEMENTE,In un uso avverbiale legato a sistematicamente
COERENTEMENTE,In un uso avverbiale legato a conseguentemente
COERENTI,Senza contraddizioni
COERENZA,Un caso particolare di regolarità
COERENZA,"Coesione, in un’accezione meno immediata"
COESIONE,Forza che tiene unite le parti di un corpo
COESIONE,In certi usi corrisponde a coerenza
COESISTENZA,Rientra nel campo di sussistenza
COEVO,"Dello stesso tempo, non dello stesso luogo"
COFANETTO,Una forma specifica di scatola
COFANO,Copre motore o bagagli dell'auto
COFANO,Copre motori o custodisce oggetti
COFANO,"Il baule, lo scrigno"
COFANO,Il vano che copre il motore dell'auto
COGITAZIONE,Pensiero insistito e un po' solenne
COGLIERE,Staccare un frutto dalla pianta
COGLIERE,Azione vicina al significato di sorprendere
COGLIONE,Può rimandare all’idea di palla
COGLIONE,Può assumere il significato di testicolo
COGNAC,Il pregiato distillato francese di vino
COGNITIVO,Qualità che si avvicina a conoscitivo
COGNIZIONE,Rientra nel campo di aspetto della vita mentale
COGNIZIONE,Un esempio riconducibile a aspetto della vita mentale
COGNOME,Una forma specifica di denominazione
COHEN,Il Leonard di Hallelujah
COIFFEUR,Il parrucchiere alla francese
COIMBRA,Città universitaria portoghese
COINCIDENZA,"Evento accidentale, imprevisto, circostanza fortuita"
COINQUILINO,Un esempio riconducibile a amico
COINVOLGENTE,Qualità che si avvicina a emozionante
COINVOLGENTE,Detto di ciò che richiama l’idea di eccitante
COINVOLGERE,Può essere una maniera di riferirsi
COINVOLGERE,Azione riconducibile al significato di includere
COINVOLGIMENTO,Si può classificare come atto collettivo
COINVOLGIMENTO,Una manifestazione di atto collettivo
COIOTE,Canide selvatico americano
COL,"Con il, in una sola parola"
COL,"Il valico, il passo tra due monti"
COLA,"Lascia passare il liquido, non il solido"
COLA,Lui filtra il liquido
COLARE,Scorrere a filo
COLARE,Un modo non sempre letterale di perdere
COLARE,Azione riconducibile al significato di muoversi
COLATA,In certi usi corrisponde a getto
COLATO,Scorso a filo
COLAZIONE,Una manifestazione di cibo
COLDPLAY,La band britannica di Yellow
COLE,Il nome del compositore Porter
COLE,"Nat King..., voce del jazz"
COLIBRI,Piccolo uccello che vola fermo
COLIBRI,Uccellino che resta sospeso battendo le ali
COLIN,Il nome dell'attore Firth
COLINO,Il filtro che trattiene le foglie del tè
COLINO,Piccolo colabrodo per il tè
COLITE,Infiammazione del colon
COLLA,Fa aderire e attaccare i fogli
COLLA,Quella vinilica del lavoretto a scuola
COLLA,"Unisce carta, legno e stoffa"
COLLA,Si può classificare come cemento
COLLABORATORE,Si può classificare come lavoratore
COLLABORATORE,Un esempio riconducibile a lavoratore
COLLABORATRICE,Una manifestazione di socio
COLLABORATRICE,Un caso particolare di socio
COLLABORAZIONE,Si può classificare come tentativo
COLLABORAZIONE,Una manifestazione di tentativo
COLLAGENE,Proteina di sostegno dei tessuti
COLLANA,Gioiello da collo
COLLANA,Giro di perle o libri dello stesso editore
COLLANA,Il monile di perle o pietre al collo
COLLANA,La serie di libri di uno stesso editore
COLLASSO,Un esempio riconducibile a malattia
COLLE,"Altura gentile, non ancora monte"
COLLE,Una delle sette alture di Roma
COLLE,"Luogo di passaggio da un versante all’altro di un rilievo montuoso, in corrispondenza di una depressione"
COLLEGAMENTO,Una manifestazione di compagine
COLLEGAMENTO,Rientra nel campo di nesso
COLLEGARE,Una forma specifica del pensare
COLLEGARE,Rientra tra i modi di pensare
COLLEGARSI,Può portare a collegare
COLLEGARSI,Talvolta causa il fatto di collegare
COLLEGATO,Appartiene alla categoria di socio
