soluzione,definizione
DOTTORE,Completa la frase: «stavo così male che ho chiamato il …»
DOTTORESSA,Una persona abilitata all’esercizio della professione medica
DOTTORESSA,Può assumere il significato di sanitario
DOTTRINA,Rientra nel campo di cultura
DOTTRINA,Appartiene alla categoria di istruzione
DOUGLAS,Il nome del generale americano MacArthur
DOURO,Fiume iberico del porto
DOVERE,Il... e l'avere nei conti
DOVERE,Completa la frase: «un tempo ogni cittadino aveva il … di prestare servizio militare»
DOVERE,Completa la frase: «ho il … di informarla che non sarebbe un viaggio breve»
DOVIZIOSO,Il pilota azzurro della MotoGP
DOVUNQUE,In un uso avverbiale legato a dappertutto
DOVUNQUE,Con una sfumatura che richiama dappertutto
DOZZINA,Una nozione collegata a dodici
DRACMA,Moneta greca prima dell'euro
DRACULA,Il conte vampiro della Transilvania
DRAGHI,I mostri sputafuoco
DRAGHI,Il Mario economista ed ex premier
DRAGHI,Sputano fuoco nelle fiabe
DRAGO,"Il...di Komodo, il grande varano"
DRAGO,Mostro favoloso che sputa fuoco
DRAGO,Mostro sputafuoco di fiabe e stemmi
DRAGONCELLO,Erba aromatica dal gusto fine e pungente
DRAGONCELLO,Erba aromatica dal sapore deciso
DRAGONE,Il grande drago delle leggende orientali
DRAGONE,Il soldato di cavalleria d'altri tempi
DRAGONE,Mostro araldico da fuoco
DRAKE,Corsaro inglese circumnavigatore
DRAKE,Il rapper canadese di Hotline Bling
DRAKKAR,La nave dei vichinghi
DRAMMA,"La disgrazia, oltre all'opera teatrale seria"
DRAMMA,Un tipo particolare di sfortuna
DRAMMA,Rientra nel campo di sfortuna
DRAMMATICO,Può rientrare nell’idea di spettacolare
DRAPPO,Il telo di stoffa pregiata e drappeggiata
DRAPPO,Panno ampio da bandiere e cerimonie
DRAPPO,Panno ricco e scenografico
DRAVIDA,Popoli dell'India meridionale
DRENAI,Passato remoto: Far defluire liquidi
DRENATO,Participio: Far defluire liquidi
DRESDA,Città sassone ricostruita dopo i bombardamenti
DRESSAGE,Disciplina equestre dell'eleganza
DREW,Il nome dell'attrice Barrymore
DRIADI,Le ninfe dei boschi
DRIBBLING,Finta per superare l'avversario
DRITTA,Non curva
DRITTA,Una...: un suggerimento utile
DRITTA,Appartiene alla categoria di mano
DRITTE,Non curve
DRITTI,Non curvi
DRITTO,Il colpo di diritto a tennis
DRITTO,"Il furbacchione, lo scaltro"
DRITTO,Non curvo
DRITTO,Il contrario di storto
DROGA,"Aroma, in un’accezione meno immediata"
DROGATO,"Tossico, in un’accezione meno immediata"
DROGATO,Può rimandare all’idea di tossicodipendente
DROGBA,"Didier, celebre attaccante ivoriano"
DROGHIERE,Vende generi alimentari e coloniali
DROLERIA,Bizzarria che fa sorridere
DROMEDARI,Portano una sola gobba
DROMEDARIO,Camelide con una sola gobba
DROMEDARIO,Ha una gobba e molta pazienza desertica
DROMEDARIO,Ha una sola gobba per il deserto
DROMONE,Nave da guerra bizantina
DRONE,Velivolo senza pilota a bordo
DRUMANDBASS,Genere elettronico dai ritmi spezzati
DRUSI,Comunità religiosa del Levante
DS,"Il direttore sportivo, in sigla"
DS,Iniziali dell'attore Sutherland
DUALIPA,La popstar britannica di Levitating
DUB,Genere giamaicano strumentale ed echeggiante
DUB,"Il doppiaggio, in gergo"
DUBAI,Emirato dei grattacieli
DUBBIO,Stato di insicurezza nei confronti di qualcosa
DUBBIO,Completa la frase: «non c’è alcun … sulla validità dell’impresa»
DUBBIOSA,Incerta nel giudizio
DUBBIOSE,Incerte nel giudizio
DUBBIOSI,Incerti nel giudizio
DUBBIOSO,Incerto nel giudizio
DUBBIOSO,Può assumere la sfumatura di incerto
DUBBIOSO,Con un significato vicino a insicuro
DUBITA,Non è sicuro
DUBITAI,Passato remoto: Non essere certo
DUBITARE,Non essere sicuro
DUBITATO,Incerto
DUBITO,Non sono sicuro
DUBLINO,Capitale irlandese sul Liffey
DUBLINO,Città di Joyce e dei pub irlandesi
DUCA,Nobile che sta sotto il principe
DUCA,"Nobile sotto il principe, sopra il marchese"
DUCATI,Antiche monete d'oro
DUCATI,La casa motociclistica di Borgo Panigale
DUCATO,Il furgone Fiat per il trasporto
DUCATO,Il territorio governato dal duca
DUCATO,L'antica moneta d'oro veneziana
DUCCIO,Artista senese della Maestà
DUCCIO,Pittore senese della Maestà
DUCHAMP,L'artista dell'orinatoio come opera d'arte
DUE,"Basta per fare coppia, non folla"
DUE,Il numero che segue l'uno
DUELLO,Scontro a due per onore o rivalità
DUERO,Fiume iberico
DUETTO,Il brano cantato a due voci
DUKE,"Il duca, in inglese"
DUKE,Il nome del jazzista Ellington
DULBECCO,Il Renato Nobel per la medicina
DUMAS,L'Alexandre dei Tre moschettieri
DUMBLEDORE,Il preside di Hogwarts in Harry Potter
DUMBO,L'elefantino Disney dalle grandi orecchie
DUNA,Collina mobile fatta di sabbia
DUNA,La collina di sabbia del deserto
DUNCAN,Il nome del re ucciso da Macbeth
DUO,Coppia che suona
DUO,Due artisti che si esibiscono insieme
DUO,Nel lessico si avvicina a coppia
DUODENO,Primo tratto dell'intestino tenue
DUOMO,Chiesa maggiore che dà nome alla piazza
DUOMO,Chiesa principale di una città
DUOMO,La cattedrale di Milano dalle guglie
DUOMO,Un caso particolare di chiesa
DURA,"Lei persiste, si protrae nel tempo"
DURA,Resiste nel tempo
DURAI,Resistei nel tempo
DURARE,Resistere nel tempo
DURARE,Può rientrare nell’idea di reggere
DURATA,Completa la frase: «… nel tempo»
DURATO,Resistito nel tempo
DURATURO,Detto di ciò che richiama l’idea di permanente
DURATURO,Con un significato vicino a infinito
DURBAN,Porto del Sudafrica
DURE,Resistenti alla pressione
DURENDA,Variante del nome della spada del paladino Orlando
DURER,Maestro tedesco dell'incisione
DUREVOLE,"Permanente, secondo il contesto"
DUREVOLE,"Infinito, secondo il contesto"
DUREZZA,Nel lessico si avvicina a rigore
DUREZZA,Un esempio riconducibile a rigore
DURI,I... a morire: i tenaci che non si arrendono
DURI,Resistenti alla pressione
DURIAN,Il frutto tropicale dall'odore fortissimo
DURLINDANA,La celebre spada del paladino Orlando
DURO,"Resiste, o manca di tenerezza"
DURO,Tener...: resistere senza cedere
DURO,Un osso...: un'impresa difficile
DURO,Con un significato vicino a difficile
DUSE,L'Eleonora grande attrice del teatro italiano
DUSHANBE,Capitale tagika
DUSTIN,Il nome dell'attore Hoffman
DUTTILE,Facile da plasmare
DUTTILE,Con un significato vicino a flessibile
DUTTILI,Facili da plasmare
DUVALL,Il Robert del Padrino
DVORAK,L'autore ceco della Sinfonia dal Nuovo Mondo
DWAYNE,Il nome dell'attore The Rock Johnson
DWIGHT,Il nome del presidente americano Eisenhower
DY,Simbolo chimico del disprosio
DYBALA,"Paulo, la Joya argentina di Juve e Roma"
DYBBUK,Spirito maligno del folklore ebraico
DYLAN,"Bob..., il Nobel della canzone"
DYLAN,Il nome dell'investigatore dell'incubo Dog dei fumetti
DYLANDOG,L'indagatore dell'incubo dei fumetti italiani
DYSON,La marca britannica di aspirapolvere senza sacco
