soluzione,definizione
MISERICORDIOSO,"Pietoso, secondo il contesto"
MISHIMA,Scrittore giapponese del Padiglione d'oro
MISO,Pasta di soia fermentata giapponese
MISOGINO,Avverso alle donne
MISONEISMO,Avversione per il nuovo
MISSIONE,"Incarico, in un’accezione meno immediata"
MISSIONE,Si può classificare come organizzazione
MISSISSIPPI,Fiume statunitense dalla doppia esse insistita
MISSOURI,Affluente enorme del Mississippi
MISTER,Rientra nel campo di coach
MISTER,Si può classificare come allenatore
MISTERIOSO,Può assumere la sfumatura di inspiegabile
MISTERIOSO,Con un significato vicino a riposto
MISTERO,Quel che resiste alla spiegazione
MISTERO,Un caso particolare di perplessità
MISTERO,Una forma specifica di perplessità
MISTO,"Mescolato, eterogeneo"
MISTO,"Non puro, non unico"
MISTO,Rientra nel campo di prodotto alimentare
MISTRAL,"Gabriela..., poetessa cilena Nobel"
MISTRAL,Vento freddo che soffia dalla Francia
MISTRAL,Vento freddo della Francia meridionale
MISTRAL,Vento freddo di Provenza
MISURA,Il vestito su...: cucito addosso
MISURA,La...di sicurezza precauzionale
MISURA,"Limite, taglia o operazione col metro"
MISURA,Una manifestazione di grandezza
MISURAI,Diedi numero a una grandezza
MISURARE,Dare numero a una grandezza
MISURARE,Rientra tra i modi di calcolare
MISURARE,Azione riconducibile al significato di giudicare
MISURATO,Dato numero a una grandezza
MISURATO,Con un significato vicino a considerato
MISURATO,"Prudente, secondo il contesto"
MISURO,Do numero a una grandezza
MITE,"Dolce di carattere, non di temperatura estrema"
MITE,Il clima... e gradevole
MITE,Con un significato vicino a compito
MITI,Dolci di carattere
MITI,I racconti leggendari
MITIGARE,Un modo particolare di aiutare
MITIGARE,Un modo particolare di alleviare
MITILO,Mollusco nero da impepata
MITO,Racconto antico o idolo moderno
MITO,Racconto sacro o personaggio leggendario
MITOCONDRIO,Organulo cellulare che produce energia
MITOGRAFIA,Raccolta e studio dei miti
MITOMANIA,La tendenza a raccontare frottole
MITRA,Il copricapo liturgico del vescovo
MITRA,L'antico dio di un culto misterico romano
MITRA,L'arma automatica a raffica
MIYAZAKI,Il maestro giapponese dello Studio Ghibli
MIZAR,Stella dell'Orsa per occhi allenati
MN,Sigla automobilistica di Mantova
MNEME,"Una delle Muse, legata alla memoria"
MNEMOSINE,La madre delle Muse
MNESTICO,Riguarda la memoria con parola tecnica
MO,"Adesso, nel parlato romanesco"
MO,Sigla automobilistica di Modena
MOAI,Le enormi teste di pietra dell'Isola di Pasqua
MOANA,La principessa polinesiana Disney degli oceani
MOBILE,"Arredo, o non fisso"
MOBILE,Che si può muovere e spostare
MOBILE,La scala...delle stazioni
MOBILE,Completa la frase: «perquisizione della squadra …»
MOBILI,Che si può muovere
MOBILITA,Un caso particolare di variabilità
MOBILITA,Una variante di variabilità
MOCASSINO,Scarpa bassa senza lacci
MODA,Passa proprio quando sembra imporsi
MODA,Un tipo particolare di pratica
MODA,Una manifestazione di pratica
MODALITA,Può rimandare all’idea di forma
MODALITA,Una nozione collegata a stile
MODELLARE,Può essere una maniera di modificare
MODELLARE,Può rappresentare un modo di creare
MODELLO,"Persona o cosa ritenuta esemplare e, in quanto tale, degna di essere imitata"
MODELLO,Appartiene alla categoria di struttura
MODEM,L'apparecchio che collega alla rete telefonica
MODENA,Città emiliana dell'aceto balsamico
MODERATO,"Minimo, secondo il contesto"
MODERATO,Può assumere la sfumatura di leggero
MODERAZIONE,Una forma specifica di controllo
MODERAZIONE,Un esempio riconducibile a controllo
MODERNIZZAZIONE,Una variante di miglioramento
MODERNIZZAZIONE,Una manifestazione di miglioramento
MODESTIA,Qualità di chi non ostenta i propri meriti
MODESTIA,Atteggiamento privo di superbia
MODESTO,Detto di ciò che richiama l’idea di semplice
MODESTO,Completa la frase: «un romanzo …»
MODICA,Di poco valore
MODICHE,Di poco valore
MODICI,Di poco valore
MODICO,Di poco valore
MODIFICA,In certi usi corrisponde a cambiamento
MODIFICA,Una variante di cambiamento
MODIFICARE,"Cambiare, in un uso particolare"
MODIFICARE,Presuppone anche di cucire
MODIGLIANI,L'Amedeo dei colli lunghi
MODIGLIONE,Mensola decorativa sotto la cornice
MODO,A...mio: alla mia maniera
MODO,"Maniera, grammaticale o quotidiana"
MODRIC,"Luka, centrocampista croato Pallone d'oro 2018"
MODUGNO,Il Domenico di Volare
MODULAZIONE,Passaggio da una tonalità a un'altra
MODULAZIONE,Si può classificare come brano
MODULAZIONE,Una manifestazione di brano
MODULO,Comprende anche spazio in bianco
MODULO,Può includere spazio in bianco tra i suoi elementi
MOE,Il nome del barista dei Simpson
MOGADISCIO,Capitale somala
MOGADISCIO,Capitale somala sull'Oceano Indiano
MOGIO,Triste e senza slancio
MOGLIE,Tra... e marito non mettere il dito
MOGLIE,Una donna unita in matrimonio con un uomo
MOGLIE,Completa la frase: «tra … e marito non mettere il dito»
MOHAIR,Lana lucida di capra d'Angora
MOHAMMAD,Il nome del pugile Ali
MOIRA,Destino personificato nel mito greco
MOIRE,Le tre divinità greche del destino
MOJAVE,Il deserto della California
MOJITO,"Il cocktail cubano con rum, lime e menta"
MOKA,La caffettiera da fornello di Bialetti
MOLA,La ruota di pietra che affila le lame
MOLA,Ruota abrasiva o dente posteriore
MOLA,Rientra nel campo di pietra
MOLDAVA,Fiume di Praga celebrato in musica
MOLE,"L'edificio imponente, come quella di Torino"
MOLE,L'unità della quantità di sostanza
MOLE,Si può classificare come grandezza
MOLECOLA,Piccola unità chimica con identità propria
MOLECOLA,Rientra nel campo di materia
MOLECOLA,Una forma specifica di materia
MOLESTIA,Può assumere il significato di fastidio
MOLESTIA,Una variante di maltrattamento
MOLIBDENO,Metallo da leghe resistenti
MOLIERE,Il commediografo del Malato immaginario
MOLINO,Impianto che macina cereali
MOLISE,Piccola regione tra Abruzzo e Puglia
MOLLA,Lei abbandona la presa e lascia andare
MOLLA,Si comprime per reagire
MOLLAI,Passato remoto: Lasciare la presa
MOLLARE,Può avere come effetto precipitare
MOLLARE,Può rientrare nell’idea di rinunciare
MOLLATO,Participio: Lasciare la presa
MOLLE,"Cedevole e floscio, o bagnato fradicio"
MOLLE,Le...del materasso a rete
MOLLE,Con un significato vicino a morbido
MOLLEGGIATA,Elastica nel movimento
MOLLEGGIATE,Elastiche nel movimento
MOLLEGGIATI,Elastici nel movimento
MOLLEGGIATO,Elastico nel movimento
MOLLETTA,La pinzetta per stendere il bucato
MOLLETTA,Tiene fermo il bucato sul filo
MOLLICCIO,Cede al tatto e al carattere
MOLLO,Lascio la presa
MOLLUSCO,"Animale molle, spesso con conchiglia"
MOLO,Braccio di pietra nel porto
MOLO,Rientra nel campo di banchina
MOLO,Può rimandare all’idea di banchina
MOLOCH,Antico idolo divoratore di bambini
MOLTEPLICITA,Può rimandare all’idea di varietà
MOLTEPLICITA,Può assumere il significato di diversità
MOLTISSIMO,In un uso avverbiale legato a stretto
MOLTITUDINE,"Insieme di persone considerato dal punto di vista del ruolo sociale, politico o economico"
MOLTITUDINE,In certi usi corrisponde a massa
MOLTO,Quantità abbondante in una parola
MOLTO,In un uso avverbiale legato a bene
MOLTO,Detto di ciò che richiama l’idea di grande
MOLVENO,Località trentina sul lago omonimo
MOMA,Il museo d'arte moderna di New York
MOMBASA,Porto del Kenya
MOMENTANEAMENTE,Con una sfumatura che richiama attualmente
MOMENTANEO,"Breve, secondo il contesto"
MOMENTANEO,Con un significato vicino a straordinario
MOMENTO,Completa la frase: «fino a questo … la città era stata vista come qualcosa di malefico e diinfernale»
MOMENTO,Completa la frase: «lo ha detto in un … di collera»
MONA,Un tipo particolare di genitali femminili
MONACO,Città bavarese dell'Oktoberfest
MONACO,Il Principato di...con Montecarlo
MONACO,Il religioso che vive in convento
MONACO,"Religioso, in un’accezione meno immediata"
MONADE,Unità indivisibile di filosofia
MONARCA,Un esempio riconducibile a governante
MONARCA,Rientra nel campo di governante
MONASTERO,Una variante di comunità
MONASTERO,Rientra nel campo di convento
MONDIALI,Il torneo iridato di calcio
MONDO,"Pulito, ripulito dalla buccia"
MONDO,Tutto ciò che sta sotto il cielo
MONDO,È bello perché è vario
MONDO,Riunisce anche gente
MONDRIAN,Artista delle griglie e dei colori primari
MONDRIAN,Pittore delle griglie e dei colori primari
MONET,Il Claude delle ninfee
MONETA,Dischetto di denaro
MONETA,Si lancia per testa o croce
MONETA,Può assumere il significato di denaro
MONGOLFIERA,Pallone che sale con aria calda
MONGOLFIERA,Pallone che sale scaldando aria
MONGOLFIERA,Pallone che vola con aria calda
MONGOLFIERA,"Pallone, in un’accezione meno immediata"
MONGOLFIERE,Salgono spinte dall'aria calda
MONGOLI,Il popolo di Gengis Khan
MONICA,Il nome dell'attrice Bellucci
MONICELLI,Il Mario della Grande guerra
MONILE,Gioiello da collo o da polso
MONILE,Gioiello da indossare
MONILE,Gioiello da ornamento
MONITO,"L'avvertimento severo, l'ammonimento"
MONITO,Una variante di consulenza
MONITO,Rientra nel campo di consulenza
MONITORARE,Una forma specifica dell’osservare
MONITORARE,Rientra tra i modi di osservare
MONK,Il detective maniacale della serie tv
MONK,Il pianista jazz Thelonious
MONOCEROS,L'Unicorno attraversato dalla Via Lattea
MONOCICLO,Il velocipede a una sola ruota
MONOLITO,Blocco unico di pietra
MONOPATTINO,Ha due ruote e un manubrio
MONOPATTINO,Mezzo a due ruote con pedana
MONOPOLI,Città pugliese di porto e vicoli bianchi
MONOPOLI,Il gioco da tavolo della compravendita immobiliare
MONOROTAIA,Il treno sospeso su un'unica rotaia
MONROE,La Marilyn icona di Hollywood
MONROVIA,Capitale liberiana
MONSONE,Vento stagionale che porta le piogge
MONTA,La...degli animali: l'accoppiamento
MONTA,"Lei sale, si arrampica in cima"
MONTA,Sale o assembla
MONTACARICHI,Ascensore per merci
MONTAGGIO,Una nozione collegata a preparazione
MONTAGGIO,Una nozione collegata a allestimento
MONTAGNA,Rilievo alto della Terra
MONTAGNA,Rilievo che costringe a salire
MONTAGNA,Si sale con fatica e si guarda da lontano
MONTAGNA,Completa la frase: «ho una … di lavoro da fare per domani»
MONTAGNE,Alzano cime verso il cielo
MONTAGNE,Le... russe del luna park
MONTAI,Salii o assemblai
MONTALBANO,Il commissario televisivo di Camilleri
MONTALCINI,La Rita premio Nobel per la medicina
MONTALE,L'Eugenio di Ossi di seppia
MONTANA,Lo Stato americano dei grandi cieli
MONTANA,"Tony..., lo Scarface di Al Pacino"
MONTANO,Lo schermidore azzurro della sciabola
MONTANTE,Pugno dal basso verso l'alto
MONTANTE,Comprende anche canna
MONTARE,Salire o assemblare
MONTARE,Può essere una maniera di alzarsi
MONTARE,Una forma specifica del riunire
MONTATO,Salito o assemblato
MONTATURA,In certi usi corrisponde a struttura
MONTATURA,Una nozione collegata a telaio
MONTE,Il... dei pegni dove si impegna
MONTE,"Rilievo, somma o mazzo di carte"
MONTE,Può rimandare all’idea di massa
MONTECARLO,Il circuito cittadino del Principato di F1
MONTERREY,La città industriale del Messico settentrionale
MONTESSORI,La Maria del celebre metodo educativo
MONTEVERDI,"Il compositore dell'Orfeo, padre del melodramma"
MONTEVIDEO,Capitale uruguaiana sul Río de la Plata
MONTEVIDEO,La capitale uruguaiana
MONTGOMERY,Cappotto con alamari e cappuccio
MONTI,Il Vincenzo traduttore dell'Iliade
MONTI,"Mario..., ex presidente del Consiglio"
MONTO,Salgo o assemblo
MONTONE,Maschio della pecora
MONTONE,Maschio lanoso e colpo di testa
MONTONE,Può includere corno tra i suoi elementi
MONTREAL,La grande città francofona del Canada
MONVISO,Montagna piemontese che guarda il Po
MONZA,Il circuito automobilistico del Gran Premio d'Italia
MONZA,La città lombarda della Corona Ferrea
MOORE,Lo scultore inglese delle figure reclinate
MOORE,"Roger..., uno degli interpreti di 007"
MORA,Frutto del rovo o ritardo nei pagamenti
MORA,Il frutto nero del rovo
MORA,La dilazione nel pagamento
MORA,Un esempio riconducibile a umano
MORAINA,Detrito lasciato da un ghiacciaio
MORALE,Insegnamento finale o disciplina dei costumi
MORALE,L'insegnamento finale della favola
MORALE,Lo stato d'animo: avere il...alto
MORALE,Rientra nel campo di filosofia
MORALITA,Un caso particolare di motivazione
MORANDI,Il Giorgio delle nature morte
MORANTE,Autrice di romanzi familiari e storici
MORATORIA,Sospensione temporanea di obblighi
MORAVIA,L'Alberto degli Indifferenti
MORBIDA,Soffice al tatto
MORBIDE,Soffici al tatto
MORBIDI,Soffici al tatto
MORBIDO,Soffice al tatto
MORBIDO,Con un significato vicino a molle
MORBIDO,"Soffice, secondo il contesto"
MORBO,La malattia grave e contagiosa
MORBO,Malattia con nome solenne
MORBO,Un indebolimento della salute o un funzionamento non normale
MORBOSA,Esageratamente attratta
MORBOSE,Esageratamente attratte
MORBOSI,Esageratamente attratti
MORBOSO,Esageratamente attratto
MORCHIA,Il deposito feccioso dell'olio
MORDOR,La terra oscura di Sauron
MORE,"Di più, in inglese"
MORE,Frutti del rovo e brune
MORENTE,Può assumere il significato di agonizzante
MORETTI,La birra italiana col baffuto in etichetta
MORETTI,"Nanni..., il regista di Caro diario"
MORFEMA,Minima parte di parola con significato
MORFEO,Il dio dei sogni
MORFEO,Porta il sonno nelle braccia del mito
MORFOLOGIA,"Studio della forma, in lingua o biologia"
MORGAN,"Capitan..., una marca di rum"
MORGAN,Il nome dell'attore Freeman
MORGANA,Fata...: il miraggio sullo stretto
MORGANA,La fata sorellastra di re Artù
MORIGERATA,Sobria nei costumi
MORIGERATE,Sobrie nei costumi
MORIGERATI,Sobri nei costumi
MORIGERATO,Moderato nei costumi
MORIONE,Elmo dei fanti del Cinquecento
MORIRE,Azione vicina al significato di mancare
MORIRE,Un modo non sempre letterale di spegnersi
MORMORO,Parlo a fior di labbra
MORO,Dalla carnagione scura
MORO,L'Aldo statista rapito nel 1978
MORO,Lo statista democristiano Aldo
MORO,Una nozione collegata a negro
MORONI,La capitale delle Comore
MOROSO,In ritardo coi pagamenti o innamorato
MOROSO,Si può classificare come amante
MOROSO,Una forma specifica di amante
MORPHEUS,Il mentore di Neo in Matrix
MORRICONE,L'Ennio delle colonne sonore
MORRISON,"Il cantante dei Doors, Jim"
MORSA,La stretta soffocante e inesorabile
MORSA,Stringe il pezzo sul banco da lavoro
MORSA,Stringe pezzi sul banco
MORSETTO,La piccola morsa che stringe
MORSO,Il ferro che si mette in bocca al cavallo
MORSO,Segno dei denti o freno del cavallo
MORSO,Un boccone: un... di mela
MORSO,Un segno dei denti o pezzo del freno
MORTADELLA,Salume bolognese rosato
MORTAIO,Arma che spara con tiro curvo
MORTAIO,Coppa pesante per pestare semi e salse
MORTAIO,Quello col pestello per il pesto
MORTALE,Può includere personalità tra i suoi elementi
MORTALE,Comprende anche personalità
MORTE,La carta numero 13 dei tarocchi
MORTE,Ultima soglia dei viventi
MORTE,Un tipo particolare di finale
MORTO,Una manifestazione di cadavere
MORTO,Un tipo particolare di umano
MOS,"Costume, uso, secondo i latini"
MOSAICI,Nascono da tante tessere colorate
MOSAICO,Disegno fatto di tessere
MOSAICO,Figura composta da tessere
MOSAICO,Immagine fatta di tessere colorate
MOSAICO,Una variante di varietà
MOSCA,Il peso più leggero del pugilato
MOSCA,L'insetto che ronza fastidioso d'estate
MOSCA,La capitale della Russia
MOSCA,Nel lessico si avvicina a neo
MOSCARDINO,Piccolo polpo
MOSCATO,Il vitigno bianco aromatico e dolce
MOSCERINO,Insetto minuscolo e fastidioso
MOSCERINO,Minuscolo insetto della frutta
MOSCHETTO,Antica arma da fuoco portatile
MOSCHETTO,Arma lunga dei soldati d'un tempo
MOSCHETTONE,Anello a scatto da alpinisti
MOSE,Guidò gli Ebrei fuori dall'Egitto
MOSE,Le barriere mobili di Venezia
MOSER,Il Francesco campione su strada e pista
MOSSA,"Darsi una...: sbrigarsi, affrettarsi"
MOSSA,Passaggio di gioco o astuzia
MOSSA,Azione strategica e risolutiva
MOSSO,"Vivo, secondo il contesto"
MOSSO,Può assumere la sfumatura di animato
MOSTARDA,La conserva di frutta candita e senape
MOSTO,Vino prima di diventarlo
MOSTRA,"Lei esibisce, mette in vista"
MOSTRA,Rende visibile
MOSTRA,Una nozione collegata a manifestazione
MOSTRAI,Resi visibile
MOSTRARE,Rendere visibile
MOSTRARE,Può rappresentare un modo di informare
MOSTRARE,Può essere una maniera di trasmettere
MOSTRATO,Reso visibile
MOSTRO,Rendo visibile
MOSTRO,Una manifestazione di competente
MOSTRO,Un esempio riconducibile a competente
MOSTRUOSO,Detto di ciò che richiama l’idea di strano
MOSTRUOSO,Qualità che si avvicina a curioso
MOTIVARE,Un modo particolare di creare
MOTIVARE,Una forma specifica del creare
MOTIVAZIONE,Un esempio riconducibile a aspetto della vita mentale
MOTIVAZIONE,Una variante di aspetto della vita mentale
MOTIVO,Una variante di aspetto della vita mentale
MOTIVO,Può assumere il significato di causa
MOTO,Due ruote e movimento
MOTO,Veicolo a due ruote azionato da un propulsore
MOTO,Un caso particolare di mossa
MOTOCICLETTA,La due ruote a motore
MOTOCICLETTA,Un esempio riconducibile a ciclo
MOTOCICLETTA,Una variante di ciclo
MOTOCICLISTA,Sfreccia sulle due ruote a motore
MOTORE,Fa muovere l'auto
MOTORE,Il...di ricerca per navigare in rete
MOTORE,Trasforma energia in movimento
MOTRICE,Nel lessico si avvicina a macchina
MOTRICE,Appartiene alla categoria di camion
MOTTEGGIO,Battuta pungente più che risata
MOTTETTO,Breve composizione sacra polifonica
MOTTO,Frase breve che pretende memoria
MOTTO,"Il detto arguto, la massima"
MOTTO,Rientra nel campo di espressione
MOURINHO,Il tecnico portoghese lo Special One
MOVENTE,Una variante di aspetto della vita mentale
MOVENTE,Una variante di genesi
MOVIMENTO,Parte contraddistinta da un unico ritmo in una composizione musicale
MOVIMENTO,Una nozione collegata a gesto
MOZART,Genio salisburghese del Flauto magico
MOZART,Il genio musicale di Salisburgo
MOZIONE,Può rimandare all’idea di proposta
MOZZAFIATO,"Emozionante, secondo il contesto"
MOZZAFIATO,Qualità che si avvicina a eccitante
MOZZARELLA,Il formaggio fresco della pizza
MOZZARELLA,Latticino bianco che fila sulla pizza
MOZZO,Giovane apprendista di bordo
MOZZO,Il centro della ruota in cui passa l'asse
MS,Iniziali del regista Scorsese
MS,Sigla automobilistica di Massa-Carrara
MT,Iniziali della religiosa di Calcutta
MT,Iniziali dell'attore Troisi
MT,Sigla automobilistica di Matera
MUAYTHAI,La boxe thailandese degli otto arti
MUCCA,"...pazza, il morbo dei bovini"
MUCCA,Dà latte nella stalla
MUCCA,Ruminante da latte quotidiano
MUCCA,Nel lessico si avvicina a vacca
MUCCHIO,Può rimandare all’idea di mondo
MUCCHIO,Può assumere il significato di sacco
MUCCINO,"Gabriele, regista de L'ultimo bacio"
MUFASA,Il padre di Simba nel Re Leone
MUFFA,Vita verde dove il cibo invecchia male
MUFFIN,Il dolcetto soffice da colazione
MUFLONE,Selvatico antenato della pecora
MUGELLO,Il circuito toscano della Ferrari
MUGGINE,Pesce di laguna
MUGGITO,Il verso del bue
MUGHETTO,Campanellini bianchi profumati
MUGNAIA,La donna che macina il grano al mulino
MUGNAIO,Chi macina il grano al mulino
MUGNAIO,Lavora al mulino
MULA,"La femmina del mulo, proverbiale testarda"
MULAN,La guerriera Disney della Cina
MULATTIERA,Sentiero di montagna per animali da soma
MULINELLO,Piccolo vortice d'acqua o vento
MULINI,Giravano con vento o acqua
MULINO,Combattere contro i...a vento: lottare con nemici immaginari
MULINO,Macina grano con acqua o vento
MULINO,Tirare l'acqua al proprio...: fare il proprio interesse
MULINO,Trasforma grano e vento in farina
MULO,Ibrido di asino e cavalla
MULO,Ibrido tenace da soma
MULTA,Prezzo d'una infrazione
MULTA,Una variante di penale
MULTIPLA,La Fiat dalla forma inconfondibile
MUMBAI,Metropoli indiana di Bollywood
MUNCH,Dipinse un urlo modernissimo
MUNICIPALE,Qualità che si avvicina a comunale
MUNICIPALE,Con un significato vicino a civico
MUNICIPALITA,Una variante di circondario
MUNICIPIO,Un tipo particolare di palazzo
MUNIFICA,Generosa nel donare
MUNIFICHE,Generose nel donare
MUNIFICI,Generosi nel donare
MUNIFICO,Generoso in grande stile
MUNITO,"Fornito, secondo il contesto"
MUNITO,Può assumere la sfumatura di dotato
MUNSE,Trasse il latte
MUOVERE,Può rappresentare un modo di comandare
MUOVERE,Può portare a sentirsi
MUOVERSI,Si avvicina all’azione di agire
MUOVERSI,"Spostare, in un uso particolare"
MURA,Chiude con mattoni
MURA,Cingono e difendono la città antica
MURA,Una manifestazione di fune
MURAGLIA,Può rimandare all’idea di muro
MURAGLIA,Una nozione collegata a barriera
MURAI,Chiusi con mattoni
MURAKAMI,Lo scrittore giapponese di Norwegian Wood
MURALE,Il grande dipinto steso sul muro
MURARE,...vivo: rinchiudere senza scampo
MURARE,Chiudere con mattoni
MURATA,La fiancata di una nave
MURATA,Rientra nel campo di sbarramento
MURATO,Chiuso con mattoni
MURATORE,Costruisce con mattoni e malta
MURATORE,Il Libero...della loggia massonica
MURENA,Pesce serpentiforme dal morso temibile
MURETTO,Piccolo muro di confine
MURO,"Divide, protegge o si salta"
MURO,Il...del Pianto a Gerusalemme
MURO,Parlargli è del tutto inutile
MURO,Quello che divideva Berlino
MURRAY,"Andy, campione scozzese del tennis"
MURRAY,"Bill..., l'attore di Ghostbusters"
MUSA,Ispiratrice che non scrive
MUSA,L'ispiratrice del poeta
MUSA,Una nozione collegata a poesia
MUSAGETE,Apollo guida delle Muse
MUSCAT,Capitale dell'Oman
MUSCAT,Capitale dell'Oman tra mare e montagne
MUSCHIO,Tappeto verde dei luoghi umidi
MUSCHIO,Tappeto verde su pietre e tronchi
MUSCHIO,Verde tappeto dei boschi umidi
MUSCOLO,Si contrae senza discutere
MUSE,La band britannica di Matt Bellamy
MUSE,Le nove ispiratrici delle arti
MUSEO,"Da...: vecchio, sorpassato"
MUSEO,Dove il passato non dovrebbe prendere polvere
MUSERUOLA,Impedisce morsi senza chiudere gli occhi
MUSICA,Completa la frase: «stasera c’è … in piazza»
MUSICALE,Detto di ciò che richiama l’idea di armonioso
MUSICALE,Con un significato vicino a intonato
MUSICISTA,Rientra nel campo di artista
MUSK,"Il muschio, nota profumata in inglese"
MUSK,L'imprenditore di Tesla e SpaceX
MUSO,La parte anteriore del cane o dell'automobile
MUSO,Tenerlo è fare il broncio
MUSO,Rientra nel campo di faccia
MUSSOLA,Tessuto di cotone leggero e rado
MUSTANG,La sportiva americana Ford dal cavallo
MUSULMANO,Con un significato vicino a islamico
MUSULMANO,Un esempio riconducibile a persona religiosa
MUTA,Il cambio della pelle o del pelo negli animali
MUTA,La tuta aderente del subacqueo
MUTA,Priva di parola
MUTA,Insieme di animali necessari per trainare un veicolo
MUTAMENTO,Può assumere il significato di cambiamento
MUTAMENTO,Può rimandare all’idea di trasformazione
MUTANDE,Può assumere il significato di slip
MUTANDINE,Una forma specifica di mutande
MUTARE,"Cambiare, in un uso particolare"
MUTARE,Si avvicina all’azione di modificare
MUTAZIONE,Può rimandare all’idea di cambiamento
MUTAZIONE,Una nozione collegata a trasformazione
MUTE,Prive di parola
MUTEVOLE,Che cambia umore o forma facilmente
MUTEVOLE,"Breve, secondo il contesto"
MUTEVOLE,Con un significato vicino a straordinario
MUTI,Il Riccardo direttore d'orchestra
MUTI,Privi di parola
MUTO,Il cinema...: quello prima del sonoro
MUTO,Privo di voce o di parole
MUTO,Qualità che si avvicina a zitto
MUTUO,Il prestito per comprare casa
MUTUO,Con un significato vicino a reciproco
MYANMAR,Paese birmano
MYKONOS,Isola cicladica celebre per mulini e spiagge
